Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;6.456452e-006;1.825848e+002;184.963195;0.326697;66.346807;1.036847
1;150;8.015377e-006;2.475397e+002;249.874775;0.258091;89.235430;1.223968
2;200;9.432027e-006;3.112887e+002;314.088170;0.357301;113.588358;1.502104
3;250;1.081244e-005;3.620480e+002;363.026703;0.349435;128.600320;1.259012
4;300;1.210395e-005;4.249541e+002;425.716845;0.309940;150.114417;1.082249
5;350;1.339911e-005;4.907607e+002;491.556780;0.319038;171.779884;1.159530
6;400;1.464809e-005;5.559500e+002;557.176219;0.315867;192.645689;1.116209
7;450;1.601316e-005;6.239642e+002;625.793900;0.343132;215.814223;1.143132
8;500;1.736825e-005;6.904927e+002;692.794530;0.365416;238.234334;1.171072
9;550;1.854815e-005;7.602578e+002;762.480553;0.504089;261.422557;1.352377
10;600;1.971165e-005;8.553591e+002;861.086651;0.437431;296.506407;1.259315
11;650;2.089805e-005;9.231546e+002;920.154842;0.453544;310.097801;1.279173
12;700;2.221617e-005;9.968677e+002;1001.027704;0.417058;334.651374;1.081187
13;750;2.350257e-005;1.078644e+003;1082.384270;0.399734;361.529884;1.177734
14;800;2.478115e-005;1.168637e+003;1172.667789;0.423268;388.195098;1.194548
15;850;2.584636e-005;1.267412e+003;1271.403321;0.406133;417.698815;1.094145
16;900;2.700175e-005;1.356604e+003;1361.077735;0.496720;445.102596;1.114397
