Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.140468e-006;8.916721e+001;87.035428;0.446501;32.502990;2.153069
1;150;1.463025e-006;1.268993e+002;123.504159;0.416433;45.345810;1.976319
2;200;1.798658e-006;1.672265e+002;163.683588;0.487842;59.464595;1.980559
3;250;2.145833e-006;2.082802e+002;204.184960;0.467200;72.843839;1.868033
4;300;2.520374e-006;2.524788e+002;247.188585;0.470714;88.255627;1.899972
5;350;2.932339e-006;2.995214e+002;293.099673;0.482175;104.310058;2.086805
6;400;3.401799e-006;3.517573e+002;344.698830;0.462520;122.013239;1.838413
7;450;3.935850e-006;4.127244e+002;404.029419;0.518567;141.267999;1.889080
8;500;4.608632e-006;4.773018e+002;468.091167;0.531927;162.960916;2.178662
9;550;5.408777e-006;5.515732e+002;541.460861;0.524847;187.869274;2.147135
10;600;6.443725e-006;6.377466e+002;625.675127;0.562551;215.361354;2.016915
11;650;7.855092e-006;7.401513e+002;726.985495;0.561074;246.927836;1.959064
12;700;9.711270e-006;8.606893e+002;845.059049;0.629246;157.668663;1.993358
13;750;1.188281e-005;9.983331e+002;980.467129;0.625386;323.372777;1.679631
14;800;1.437914e-005;1.160856e+003;1140.364659;0.616535;369.725054;1.873090
15;850;1.733003e-005;1.352443e+003;1328.971911;0.698836;423.098940;1.736768
16;900;2.065836e-005;1.578634e+003;1551.085844;0.824839;422.235878;1.906074
