Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;6.027344e-006;1.830151e+002;189.741730;0.591257;90.652583;9.367626
1;150;7.635058e-006;2.524534e+002;258.326459;0.559015;118.485250;9.603678
2;200;9.130764e-006;3.181422e+002;322.758591;0.654235;142.205967;10.709736
3;250;1.040979e-005;3.825566e+002;388.383933;0.614203;164.760106;9.103463
4;300;1.175121e-005;4.470953e+002;453.439143;0.545402;189.863979;9.949156
5;350;1.303547e-005;5.135475e+002;520.000058;0.564088;213.010582;10.657602
6;400;1.430298e-005;5.792605e+002;584.437141;0.611521;237.550474;11.538722
7;450;1.556264e-005;6.402714e+002;646.033729;0.650470;258.341991;6.683184
8;500;1.685743e-005;6.964794e+002;702.675147;0.593992;278.365192;6.877915
9;550;1.807470e-005;7.565919e+002;762.290686;0.651632;299.894219;8.985387
10;600;1.938676e-005;8.246623e+002;830.570396;0.589431;322.197930;7.767710
11;650;2.061356e-005;8.885253e+002;893.401691;0.689213;346.411263;7.926583
12;700;2.206378e-005;9.508630e+002;956.548479;0.581698;370.250521;5.721416
13;750;2.335784e-005;1.005414e+003;1012.586836;0.647661;387.257677;6.336227
14;800;2.486473e-005;1.068274e+003;1075.103844;0.674654;408.550023;8.506674
15;850;2.640180e-005;1.139321e+003;1145.381966;0.677349;428.325310;7.452492
16;900;2.813174e-005;1.213598e+003;1219.608487;0.619924;452.533170;9.569789
