Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.173568e-006;7.867939e+001;78.813133;0.604424;41.489644;7.972234
1;150;5.386949e-006;1.072936e+002;107.164190;0.733696;61.241677;7.783342
2;200;6.601423e-006;1.323927e+002;132.131197;0.645236;64.115903;8.058753
3;250;7.802983e-006;1.597603e+002;160.085569;0.717572;73.990243;8.743754
4;300;9.123062e-006;1.913723e+002;191.378552;0.606983;83.682117;10.383133
5;350;1.046210e-005;2.257037e+002;225.713860;0.645133;93.581548;7.338843
6;400;1.184768e-005;2.615494e+002;261.431963;0.680548;106.344550;6.658609
7;450;1.335501e-005;2.996378e+002;299.751019;0.718401;118.319837;8.336463
8;500;1.495450e-005;3.350686e+002;335.734258;0.645762;130.002694;6.825162
9;550;1.656386e-005;3.773537e+002;377.117897;0.597340;142.795315;6.554919
10;600;1.823717e-005;4.167020e+002;416.750212;0.624372;156.438406;7.438052
11;650;2.007587e-005;4.630965e+002;463.913980;0.740477;170.394645;6.505981
12;700;2.198822e-005;5.096801e+002;509.434142;0.687178;187.396378;8.301385
13;750;2.382582e-005;5.574173e+002;557.465101;0.626402;202.836178;6.449877
14;800;2.593836e-005;6.055057e+002;605.305379;0.745161;216.423367;6.856579
15;850;2.796917e-005;6.529469e+002;654.413884;0.755619;235.698846;6.582785
16;900;3.001697e-005;7.187010e+002;719.125187;0.841374;254.260789;6.879395
