Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.579583e-006;1.254989e+002;126.342562;0.764489;-1.746155;16.110065
1;150;3.207907e-006;1.729802e+002;173.648610;0.958976;70.349657;16.747922
2;200;3.836888e-006;2.220397e+002;222.481026;0.925603;83.743557;11.940051
3;250;4.504685e-006;2.710661e+002;271.987997;0.882583;94.592150;12.150070
4;300;5.132414e-006;3.264047e+002;325.806262;0.697261;111.963076;10.759566
5;350;5.801242e-006;3.797394e+002;380.371377;0.780075;120.623450;14.217402
6;400;6.522194e-006;4.369828e+002;436.304977;0.765715;137.829232;13.245834
7;450;7.292942e-006;4.978171e+002;497.076829;0.869440;153.249263;12.013073
8;500;8.102776e-006;5.681516e+002;568.939850;0.799287;171.190431;12.833437
9;550;8.946872e-006;6.521402e+002;651.303241;0.926779;190.007113;11.382226
10;600;9.814949e-006;7.340419e+002;734.175912;0.817330;213.295352;11.353191
11;650;1.060965e-005;8.209773e+002;822.591581;0.893968;240.029120;12.785232
12;700;1.152052e-005;9.205627e+002;921.138905;0.979470;268.478975;15.457121
13;750;1.232781e-005;1.025651e+003;1025.295991;0.972623;291.870702;11.629821
14;800;1.302105e-005;1.102634e+003;1102.895559;1.012727;315.180666;14.484049
15;850;1.385375e-005;1.159430e+003;1160.890351;0.858925;332.055578;10.834951
16;900;1.466052e-005;1.199161e+003;1199.107151;1.081532;341.118124;11.362217
