Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.245259e-006;6.532063e+001;65.300772;0.919216;39.361805;8.074024
1;150;5.690552e-006;9.045760e+001;90.437238;0.885022;47.943714;8.667427
2;200;7.242800e-006;1.192359e+002;119.508063;0.831571;55.655961;9.512824
3;250;8.923109e-006;1.463963e+002;146.335435;0.894207;61.971603;6.806975
4;300;1.080902e-005;1.788164e+002;179.241691;0.833348;71.302883;8.940558
5;350;1.286401e-005;2.146641e+002;214.663847;0.909916;81.657935;9.575258
6;400;1.513925e-005;2.584170e+002;258.923443;0.901525;89.977056;8.386231
7;450;1.766895e-005;3.031455e+002;303.764691;0.749440;102.373912;9.315378
8;500;2.039774e-005;3.517743e+002;351.841655;0.761728;115.812481;11.055250
9;550;2.317108e-005;4.024301e+002;402.202680;0.802884;132.225856;8.652410
10;600;2.633246e-005;4.575113e+002;458.637375;0.884098;143.981733;8.569365
11;650;2.965132e-005;5.248200e+002;525.038652;0.792680;160.937049;10.338074
12;700;3.299245e-005;5.961297e+002;595.882775;0.770836;180.667415;7.966991
13;750;3.655706e-005;6.764865e+002;676.848698;0.882352;199.526547;8.442618
14;800;4.047788e-005;7.594972e+002;758.999088;0.965855;219.940287;9.903850
15;850;4.455299e-005;8.457855e+002;846.363032;1.078726;243.386579;9.360752
16;900;4.826429e-005;9.447268e+002;945.064620;0.982046;267.881160;7.966207
