Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.742720e-006;1.561852e+002;156.063778;0.819607;60.294554;12.156900
1;150;4.645971e-006;2.150766e+002;215.570258;0.726774;83.559382;11.413055
2;200;5.490609e-006;2.791360e+002;279.089389;0.760404;99.796017;15.710900
3;250;6.318706e-006;3.361188e+002;337.055271;0.816996;115.663380;16.132506
4;300;7.116184e-006;4.025067e+002;402.054593;0.843027;136.533616;17.465475
5;350;7.915140e-006;4.724915e+002;472.090730;0.812107;153.539610;13.313634
6;400;8.639603e-006;5.400724e+002;540.263536;0.801109;173.525874;19.205860
7;450;9.300270e-006;6.300522e+002;629.884341;0.858242;197.826707;20.753328
8;500;9.952546e-006;7.129956e+002;712.920123;0.822573;215.779257;11.086175
9;550;1.057643e-005;8.098503e+002;810.235744;0.853635;237.723141;10.291062
10;600;1.116854e-005;8.967121e+002;896.878722;0.853347;262.377999;10.011910
11;650;1.170418e-005;9.430698e+002;943.392463;0.799830;279.674167;13.096137
12;700;1.220377e-005;9.985238e+002;997.669327;0.733165;290.379249;11.170547
13;750;1.275522e-005;1.024772e+003;1026.464466;0.804286;299.017619;8.752004
14;800;1.335220e-005;1.059107e+003;1058.882179;0.862683;310.115011;10.795683
15;850;1.392845e-005;1.077543e+003;1076.865493;0.843261;314.972131;11.411702
16;900;1.455898e-005;1.108991e+003;1108.534418;0.943975;324.692237;11.302505
