Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.017038e-006;6.641938e+001;66.079595;0.718807;47.255714;9.644998
1;150;5.167562e-006;9.296900e+001;93.500740;0.770541;51.317375;11.454811
2;200;6.366484e-006;1.203279e+002;120.660586;0.631526;65.486606;9.901624
3;250;7.597266e-006;1.521543e+002;151.621173;0.700489;79.425196;14.748931
4;300;8.885909e-006;1.818821e+002;182.362384;0.737559;100.845062;12.839830
5;350;1.022607e-005;2.154989e+002;214.802839;0.636223;102.249656;10.389884
6;400;1.166389e-005;2.549789e+002;255.527030;0.684758;111.283624;10.030862
7;450;1.314204e-005;2.951849e+002;294.604203;0.668782;124.513720;9.280480
8;500;1.467855e-005;3.367763e+002;336.745342;0.688058;138.283594;13.271857
9;550;1.645456e-005;3.781380e+002;378.700620;0.707920;156.720756;11.731401
10;600;1.826202e-005;4.217757e+002;421.750618;0.751491;170.277152;9.977752
11;650;2.010101e-005;4.713768e+002;471.271191;0.753927;183.390815;10.440245
12;700;2.220605e-005;5.189998e+002;518.989265;0.684850;199.958122;12.134607
13;750;2.425782e-005;5.680718e+002;568.317375;0.766676;214.484485;10.601381
14;800;2.636551e-005;6.269377e+002;626.132269;0.772331;234.871738;9.028715
15;850;2.866730e-005;6.855221e+002;686.162424;0.767308;256.009778;8.741638
16;900;3.101070e-005;7.483406e+002;748.040921;0.792127;275.736033;8.444671
