Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;5.188915e-006;6.844494e+001;68.869145;0.724950;36.508554;7.545285
1;150;6.849646e-006;9.691264e+001;96.971142;0.801042;40.602039;7.263865
2;200;8.565284e-006;1.269443e+002;127.377707;0.750236;48.061751;6.012317
3;250;1.039469e-005;1.613875e+002;161.859983;0.665009;56.784340;7.058760
4;300;1.234867e-005;1.990153e+002;198.820707;0.647612;66.045315;6.822431
5;350;1.436820e-005;2.363257e+002;236.100977;0.622265;75.273458;5.913384
6;400;1.654225e-005;2.783924e+002;278.283292;0.672873;87.699986;6.915458
7;450;1.886753e-005;3.226445e+002;322.282246;0.712973;98.332160;8.310710
8;500;2.130786e-005;3.771180e+002;376.961103;0.736757;111.709692;6.377204
9;550;2.392955e-005;4.293968e+002;429.356621;0.700294;126.933593;6.096575
10;600;2.664457e-005;4.829769e+002;483.520925;0.644840;138.998443;7.506191
11;650;2.944580e-005;5.464207e+002;546.344932;0.752208;156.747377;7.468508
12;700;3.225384e-005;6.162401e+002;616.173875;0.776622;175.648981;6.842991
13;750;3.517074e-005;6.800842e+002;679.798066;0.800601;190.884261;6.801929
14;800;3.818801e-005;7.552109e+002;755.615491;0.770552;208.970020;7.741642
15;850;4.127782e-005;8.516547e+002;851.609462;0.837224;232.999072;8.506564
16;900;4.410188e-005;9.287842e+002;928.317756;0.780449;255.612534;7.729479
