Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;7.220378e-006;1.933700e+002;192.936734;0.628354;84.142128;7.307032
1;150;8.892049e-006;2.602391e+002;260.233528;0.659312;106.597464;7.556590
2;200;1.035505e-005;3.222633e+002;322.478152;0.703501;127.009865;6.425359
3;250;1.173009e-005;3.830807e+002;383.133811;0.582264;149.136168;7.698291
4;300;1.301485e-005;4.433069e+002;442.807287;0.627649;169.889577;6.257444
5;350;1.428852e-005;5.064235e+002;506.019673;0.675854;187.472055;7.862568
6;400;1.556947e-005;5.673431e+002;567.365275;0.657711;210.118094;6.802144
7;450;1.666061e-005;6.325188e+002;632.780030;0.593412;230.664836;8.333065
8;500;1.786030e-005;7.046905e+002;704.995351;0.731577;253.548703;6.861496
9;550;1.889376e-005;7.748282e+002;774.952021;0.747020;275.803886;4.836813
10;600;1.980466e-005;8.502830e+002;849.993951;0.692232;298.561851;6.420420
11;650;2.092416e-005;9.282862e+002;928.070867;0.677295;324.041200;7.224246
12;700;2.194964e-005;1.007246e+003;1007.020434;0.883909;346.631237;6.043746
13;750;2.272339e-005;1.079140e+003;1079.395564;0.828345;370.549131;6.568139
14;800;2.365914e-005;1.140599e+003;1140.968626;0.818192;388.998418;7.006590
15;850;2.464984e-005;1.195625e+003;1195.711138;0.780845;405.447750;8.658064
16;900;2.569940e-005;1.240322e+003;1239.906112;1.212937;423.307240;8.511966
