Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.819114e-006;2.544261e+002;259.843981;0.538859;104.113558;9.376812
1;150;4.808536e-006;3.535719e+002;358.410357;0.604846;139.297522;7.579433
2;200;5.673099e-006;4.514037e+002;457.146238;0.587008;173.722920;11.808350
3;250;6.589732e-006;5.481102e+002;553.751797;0.533436;205.004497;7.718341
4;300;7.354373e-006;6.405515e+002;646.061076;0.594329;236.008726;9.364242
5;350;8.081463e-006;7.284407e+002;734.481189;0.619490;266.964862;9.411478
6;400;8.817796e-006;8.182243e+002;822.930800;0.640937;299.331579;9.560055
7;450;9.498966e-006;9.141890e+002;918.095415;0.663875;327.946333;9.137441
8;500;1.021046e-005;1.008283e+003;1014.746695;0.755887;357.808292;10.197492
9;550;1.092746e-005;1.106258e+003;1111.668245;0.630825;388.447301;7.649094
10;600;1.159424e-005;1.205644e+003;1211.460294;0.601894;417.415530;11.421192
11;650;1.221607e-005;1.309798e+003;1314.871533;0.773062;447.171402;8.003127
12;700;1.273967e-005;1.412780e+003;1419.088565;0.580552;475.721233;9.365262
13;750;1.335003e-005;1.528275e+003;1533.032684;0.710164;507.404240;8.519145
14;800;1.398058e-005;1.650042e+003;1654.877258;0.885139;538.337124;8.657943
15;850;1.461554e-005;1.769199e+003;1776.803030;0.850772;571.604683;8.075033
16;900;1.526848e-005;1.881796e+003;1886.222465;0.907381;600.573583;15.376787
