Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.658599e-006;9.456715e+001;85.562809;0.715858;46.726250;16.270657
1;150;3.352726e-006;1.336395e+002;122.760982;0.642446;68.415556;16.861163
2;200;4.079502e-006;1.687200e+002;158.827870;0.707399;81.283132;14.271458
3;250;4.769364e-006;2.059204e+002;195.423540;0.667662;94.921536;12.485874
4;300;5.488961e-006;2.489855e+002;237.273504;0.757209;109.028493;14.554953
5;350;6.281064e-006;2.894113e+002;279.832588;0.698992;126.197791;17.798753
6;400;7.105439e-006;3.347835e+002;323.979226;0.764241;134.557111;12.462976
7;450;7.947536e-006;3.836053e+002;371.820521;0.718540;154.037152;15.204496
8;500;8.910711e-006;4.358255e+002;423.550186;0.786117;171.930113;12.361911
9;550;1.000038e-005;4.932496e+002;480.877345;0.680200;187.581977;12.477169
10;600;1.111711e-005;5.564462e+002;543.419347;0.807627;212.869321;18.759509
11;650;1.233961e-005;6.187702e+002;605.323557;0.774081;229.724956;11.769293
12;700;1.367837e-005;6.894197e+002;674.225212;0.851559;249.694870;14.088127
13;750;1.503350e-005;7.606800e+002;746.018793;0.867125;272.524337;13.783981
14;800;1.651632e-005;8.449159e+002;830.367657;0.949799;298.629917;16.530175
15;850;1.806306e-005;9.255937e+002;909.948062;0.893816;326.193373;22.060523
16;900;1.974837e-005;1.015782e+003;998.263821;1.013282;355.836677;14.644643
