Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.439048e-005;1.325380e+002;138.482037;0.561235;-26.845190;4.580216
1;150;1.799691e-005;1.790744e+002;186.305992;0.537675;62.349744;4.738987
2;200;2.142438e-005;2.236276e+002;231.007352;0.548432;74.870533;4.411836
3;250;2.459091e-005;2.665284e+002;273.674027;0.560394;85.536120;5.284571
4;300;2.766080e-005;3.143913e+002;321.625428;0.550232;96.739202;5.587754
5;350;3.082552e-005;3.616810e+002;368.149547;0.630359;110.440418;4.794076
6;400;3.415959e-005;4.119809e+002;420.132014;0.583491;123.921633;5.807238
7;450;3.756991e-005;4.604447e+002;468.191403;0.551553;136.464248;4.727333
8;500;4.079115e-005;5.181760e+002;526.935781;0.583372;150.442050;5.444195
9;550;4.424410e-005;5.763248e+002;585.656563;0.635175;165.757295;4.530429
10;600;4.771567e-005;6.270983e+002;636.900738;0.633488;182.191790;5.042253
11;650;5.137419e-005;6.708287e+002;680.628682;0.640029;192.613779;6.409762
12;700;5.565205e-005;7.256317e+002;736.133286;0.651854;206.538301;4.964618
13;750;5.995309e-005;7.731381e+002;784.384159;0.697811;222.344774;5.655033
14;800;6.522337e-005;8.091249e+002;819.958008;0.622583;232.904060;5.786304
15;850;7.178634e-005;8.567274e+002;869.155749;0.751933;243.781768;5.699843
16;900;7.927355e-005;9.139505e+002;926.481505;0.617960;259.444762;4.784773
