Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.090817e-006;7.988588e+001;85.579818;0.682765;52.315745;10.089954
1;150;2.621938e-006;1.106513e+002;116.886235;0.746735;61.653452;10.481099
2;200;3.123766e-006;1.446675e+002;150.058918;0.683285;75.682562;11.418904
3;250;3.626042e-006;1.763125e+002;182.526537;0.635684;84.291250;8.151808
4;300;4.115482e-006;2.054846e+002;211.197372;0.749130;98.572809;10.932019
5;350;4.621192e-006;2.394284e+002;244.988011;0.616694;110.818973;8.747552
6;400;5.161184e-006;2.746767e+002;281.029600;0.682541;124.204416;11.892447
7;450;5.729811e-006;3.079168e+002;314.791412;0.732442;135.646492;9.804404
8;500;6.328022e-006;3.487653e+002;354.152210;0.790317;153.786965;10.717116
9;550;6.989356e-006;3.886494e+002;395.468905;0.723266;171.157783;12.495951
10;600;7.705944e-006;4.339256e+002;440.207487;0.737111;186.781580;9.971469
11;650;8.469481e-006;4.810917e+002;486.965937;0.878708;201.536397;10.047503
12;700;9.368245e-006;5.264184e+002;532.824909;0.689293;217.893167;11.730817
13;750;1.040285e-005;5.782599e+002;584.530709;0.817233;234.987522;10.600059
14;800;1.148338e-005;6.319069e+002;638.618966;0.672824;252.550195;10.481050
15;850;1.274218e-005;6.892184e+002;694.796306;0.679666;272.824625;9.528425
16;900;1.407893e-005;7.478525e+002;753.544635;0.693083;294.461626;11.668835
