Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.734185e-006;1.336812e+002;134.198441;0.820706;15.848484;11.737265
1;150;3.406207e-006;1.852142e+002;184.895883;0.768990;64.233887;10.259360
2;200;4.050768e-006;2.371170e+002;237.817665;0.724055;77.189208;10.630178
3;250;4.717974e-006;2.868795e+002;286.893651;0.682685;94.964151;11.593142
4;300;5.388163e-006;3.437245e+002;343.718372;0.799701;106.224102;9.644826
5;350;6.113218e-006;4.060738e+002;405.976777;0.789403;123.298878;10.807516
6;400;6.864657e-006;4.670341e+002;467.027404;0.877523;139.272559;10.654759
7;450;7.645785e-006;5.307607e+002;532.505809;0.725500;154.930425;10.612121
8;500;8.413747e-006;6.024567e+002;601.622332;0.828381;173.319754;8.605933
9;550;9.172616e-006;6.865454e+002;685.150743;0.916488;195.029188;11.060611
10;600;9.975846e-006;7.749205e+002;774.733800;0.790199;217.867598;8.873564
11;650;1.074233e-005;8.689614e+002;869.164574;0.923266;245.040133;11.922132
12;700;1.152137e-005;9.751686e+002;975.763345;1.060523;275.332154;12.271874
13;750;1.226659e-005;1.076451e+003;1076.537588;0.910516;298.600897;10.986588
14;800;1.293300e-005;1.127535e+003;1128.408852;1.029734;318.401590;10.532565
15;850;1.368587e-005;1.181535e+003;1181.327793;0.896211;331.267312;13.798391
16;900;1.445274e-005;1.231766e+003;1233.199324;0.810772;343.204243;10.699467
