Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.321692e-006;2.945755e+002;300.208947;0.407992;89.713674;1.749678
1;150;4.146130e-006;3.992921e+002;405.076300;0.440182;125.665774;1.560273
2;200;4.855055e-006;4.999357e+002;506.736481;0.427234;161.240708;1.585629
3;250;5.543856e-006;6.050704e+002;612.386152;0.430530;196.418815;1.561236
4;300;6.190312e-006;7.097284e+002;717.247954;0.487900;232.891869;1.581827
5;350;6.814706e-006;8.046690e+002;813.615527;0.468306;266.286921;1.903284
6;400;7.418615e-006;9.026719e+002;911.732274;0.655998;297.723006;1.731961
7;450;7.998566e-006;1.014166e+003;1023.607686;0.574961;332.431858;1.719833
8;500;8.551746e-006;1.123414e+003;1133.241569;0.612425;368.004170;1.643986
9;550;9.030971e-006;1.224581e+003;1235.075330;0.591051;399.327315;1.702978
10;600;9.600600e-006;1.339558e+003;1349.807146;0.639598;431.111864;1.808564
11;650;1.014451e-005;1.467302e+003;1478.575195;0.602560;471.662704;1.646600
12;700;1.063167e-005;1.573847e+003;1585.723940;0.624148;503.082916;1.717531
13;750;1.108662e-005;1.701044e+003;1712.884228;0.680891;537.910501;1.818075
14;800;1.154459e-005;1.823504e+003;1835.472844;0.681141;572.788571;1.536625
15;850;1.205358e-005;1.930692e+003;1943.191487;0.609583;601.887466;1.637479
16;900;3.013828e-005;2.062078e+003;2074.608979;0.702953;637.768256;1.529953
