Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.392611e-006;5.401460e+001;51.775037;0.672246;40.199626;15.974256
1;150;3.200301e-006;7.653106e+001;72.769044;0.610756;-31.314939;15.240151
2;200;4.048193e-006;1.020721e+002;97.122998;0.582922;54.858835;13.241776
3;250;4.991410e-006;1.286109e+002;122.671433;0.628838;67.975543;13.325023
4;300;6.065766e-006;1.576749e+002;150.293139;0.690325;84.476321;16.762657
5;350;7.332488e-006;1.958937e+002;182.835555;0.636217;102.825715;15.571272
6;400;8.789328e-006;2.346465e+002;213.343733;0.712859;117.667173;15.514132
7;450;1.049264e-005;2.767220e+002;253.761134;0.600209;129.873482;17.242056
8;500;1.253531e-005;3.245526e+002;301.622072;0.582653;147.421249;14.471487
9;550;1.501650e-005;3.775338e+002;357.464733;0.649664;166.291792;14.699304
10;600;1.781320e-005;4.419932e+002;417.403293;0.703271;192.776747;17.182372
11;650;2.096790e-005;5.153834e+002;492.176766;0.751330;213.237992;19.550449
12;700;2.454548e-005;6.006802e+002;574.122638;0.729310;235.801733;12.696815
13;750;2.848821e-005;6.916249e+002;667.303697;0.770422;262.011966;23.853394
14;800;3.276398e-005;7.914363e+002;766.801145;0.777033;299.127693;19.057090
15;850;3.763157e-005;8.941100e+002;869.467479;0.889381;328.271095;20.785136
16;900;4.309861e-005;1.002802e+003;975.607824;0.778459;356.898731;18.540013
