Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.566941e-006;6.695296e+001;67.974138;0.726126;54.472135;14.228503
1;150;4.640834e-006;9.476675e+001;95.022881;0.659068;54.826514;9.236186
2;200;5.697088e-006;1.222461e+002;122.606454;0.599780;67.596695;7.891141
3;250;6.821361e-006;1.522744e+002;152.281777;0.701822;77.096926;10.067808
4;300;8.042454e-006;1.836515e+002;185.186895;0.550438;88.502437;9.045701
5;350;9.346358e-006;2.226317e+002;222.696902;0.703503;101.189902;9.579044
6;400;1.071647e-005;2.662078e+002;266.719279;0.727575;110.757676;8.765716
7;450;1.222941e-005;3.099768e+002;310.149076;0.703153;122.727305;9.782046
8;500;1.383478e-005;3.536449e+002;353.983567;0.719451;137.142674;8.309469
9;550;1.562810e-005;4.013828e+002;401.506759;0.679414;153.500093;7.641291
10;600;1.746137e-005;4.491836e+002;449.108115;0.706513;168.018916;6.935708
11;650;1.947715e-005;5.004039e+002;500.142468;0.699908;187.708111;6.970404
12;700;2.159504e-005;5.489655e+002;550.059951;0.667277;211.417827;8.081011
13;750;2.365292e-005;6.040229e+002;604.551158;0.817003;234.073382;8.359593
14;800;2.594325e-005;6.716211e+002;670.943808;0.934071;254.645922;9.409085
15;850;2.823140e-005;7.321223e+002;731.999071;0.833117;277.444988;10.952841
16;900;3.062499e-005;8.037075e+002;803.821724;0.877811;296.351608;7.086367
