Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;5.535375e-006;3.185788e+002;321.463583;0.505216;102.127229;1.561575
1;150;6.949354e-006;4.385413e+002;442.369434;0.528192;142.451247;1.523476
2;200;8.219789e-006;5.548525e+002;558.842436;0.505103;180.820584;1.776832
3;250;9.367202e-006;6.684012e+002;672.764119;0.596290;218.423011;1.775892
4;300;1.050940e-005;7.832506e+002;789.328996;0.598993;255.902398;1.753740
5;350;1.155470e-005;9.034111e+002;909.146324;0.699198;292.901437;1.527679
6;400;1.246034e-005;1.028646e+003;1035.647329;0.696996;330.522594;1.509796
7;450;1.324296e-005;1.160240e+003;1167.307359;0.774062;370.557970;1.496940
8;500;1.403582e-005;1.299730e+003;1307.057462;0.728713;412.638572;1.697163
9;550;1.471693e-005;1.438784e+003;1445.665795;0.882105;455.674712;1.568027
10;600;1.536028e-005;1.555238e+003;1562.554258;0.837707;491.840646;1.511783
11;650;1.595137e-005;1.649546e+003;1658.827591;0.753220;522.280134;1.353821
12;700;1.653772e-005;1.734424e+003;1741.930132;0.785853;549.378867;1.589946
13;750;1.707691e-005;1.802700e+003;1811.335700;0.865316;572.381738;1.426110
14;800;1.762997e-005;1.867078e+003;1875.274528;0.912869;593.525668;1.834845
15;850;1.825433e-005;1.923110e+003;1932.622733;0.922432;611.856993;1.653006
16;900;1.892570e-005;1.980983e+003;1988.910285;1.037999;630.938392;1.639805
