Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;6.007788e-006;2.530038e+002;256.087924;0.476839;79.439618;1.923299
1;150;7.617196e-006;3.446552e+002;348.688758;0.431294;109.713296;1.725572
2;200;9.056745e-006;4.349898e+002;439.251607;0.498369;139.218125;1.984195
3;250;1.044261e-005;5.239369e+002;528.294119;0.442366;168.210864;1.991855
4;300;1.166043e-005;6.122897e+002;616.997099;0.520637;196.349572;1.897027
5;350;1.301112e-005;7.021241e+002;707.750365;0.618588;224.699100;1.852726
6;400;1.423283e-005;8.075673e+002;813.177673;0.645910;259.609671;2.077388
7;450;1.545214e-005;9.058874e+002;912.237243;0.662248;290.179009;1.962774
8;500;1.655191e-005;1.016467e+003;1022.940119;0.844768;324.183681;1.964140
9;550;1.765083e-005;1.121101e+003;1127.945061;0.705132;354.879398;1.954371
10;600;1.869946e-005;1.236517e+003;1244.049095;0.749618;390.049470;2.272561
11;650;1.970303e-005;1.354504e+003;1362.577606;0.680526;427.183065;2.265592
12;700;2.074274e-005;1.464815e+003;1473.284427;0.737044;460.781295;1.488450
13;750;2.177044e-005;1.557896e+003;1566.731880;0.791947;490.191289;1.804260
14;800;2.266805e-005;1.640354e+003;1649.366324;0.838193;516.625824;1.667376
15;850;2.359236e-005;1.713311e+003;1723.234451;0.849463;539.903719;2.369456
16;900;2.434365e-005;1.780854e+003;1789.876073;0.938746;561.601698;1.591310
