Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.257917e-005;1.185517e+002;135.155171;1.210760;71.392615;18.042916
1;150;1.587597e-005;1.628456e+002;180.275565;1.094258;84.001204;17.278244
2;200;1.872755e-005;2.023637e+002;220.073765;1.376246;95.526993;17.692213
3;250;2.166972e-005;2.424239e+002;261.247748;1.341527;101.876439;18.522182
4;300;2.451801e-005;2.848900e+002;304.519813;1.334660;112.499411;19.029474
5;350;2.736096e-005;3.280111e+002;347.060313;1.317989;123.295419;21.288781
6;400;3.040394e-005;3.765602e+002;393.217365;1.208848;136.359699;19.134546
7;450;3.347915e-005;4.286377e+002;446.632127;1.268898;146.173975;12.834989
8;500;3.650356e-005;4.792718e+002;497.622254;1.214134;163.243393;20.921615
9;550;3.975125e-005;5.285788e+002;549.117932;1.252073;173.229728;21.986320
10;600;4.299248e-005;5.707254e+002;589.262413;1.277140;186.534849;21.316129
11;650;4.625925e-005;6.095309e+002;631.585563;1.237627;196.293970;22.958146
12;700;5.038776e-005;6.605183e+002;681.111721;1.377298;209.502569;17.649507
13;750;5.443152e-005;7.127102e+002;733.618983;1.629089;226.384087;16.404054
14;800;5.959169e-005;7.519603e+002;772.266657;1.415612;231.210220;19.210034
15;850;6.572819e-005;7.788258e+002;805.060529;1.377905;235.474815;15.557371
16;900;7.252445e-005;8.240533e+002;848.939583;1.353390;248.096435;17.843404
