Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;5.287906e-006;1.950366e+002;198.135391;0.348294;66.338350;1.679676
1;150;6.908565e-006;2.642034e+002;267.955796;0.430997;92.791370;2.027213
2;200;8.338926e-006;3.312323e+002;335.138143;0.390760;118.373996;1.948249
3;250;9.661240e-006;3.957543e+002;400.715116;0.415200;143.882711;2.113426
4;300;1.091118e-005;4.575318e+002;463.188041;0.471252;167.937759;1.966753
5;350;1.204127e-005;5.199363e+002;526.064530;0.409561;192.097371;1.769517
6;400;1.325671e-005;5.799079e+002;586.255071;0.393258;215.552120;1.931340
7;450;1.447066e-005;6.392145e+002;646.379082;0.458867;238.356998;1.948071
8;500;1.562578e-005;7.003874e+002;708.152682;0.446622;261.662420;1.803176
9;550;1.685656e-005;7.620122e+002;769.418835;0.457045;284.581156;1.698187
10;600;1.797516e-005;8.227286e+002;831.063201;0.492395;306.683058;1.783016
11;650;1.910701e-005;8.916675e+002;900.213441;0.525231;330.021447;1.810101
12;700;2.013272e-005;9.599920e+002;969.207184;0.471754;355.474225;1.911971
13;750;2.138605e-005;1.015222e+003;1024.399047;0.534845;376.344536;1.755071
14;800;2.271052e-005;1.087784e+003;1098.200513;0.581867;398.793349;2.316382
15;850;2.403674e-005;1.160625e+003;1170.627938;0.624477;423.986187;1.984802
16;900;2.533033e-005;1.218493e+003;1229.840285;0.601176;444.642736;1.713896
