Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.786992e-006;1.914303e+002;205.792161;0.578882;82.521764;6.636748
1;150;6.046530e-006;2.682338e+002;282.673370;0.664618;106.194771;6.578348
2;200;7.181474e-006;3.424692e+002;358.453125;0.617756;131.374355;6.749762
3;250;8.251380e-006;4.152730e+002;431.067076;0.602642;156.124769;6.432094
4;300;9.290834e-006;4.896205e+002;504.133463;0.547450;178.591176;6.418353
5;350;1.031705e-005;5.630984e+002;578.825520;0.637091;204.775216;6.827653
6;400;1.119675e-005;6.406454e+002;655.089955;0.642482;227.769577;6.232568
7;450;1.210347e-005;7.240289e+002;739.350590;0.676251;253.803673;7.275522
8;500;1.290481e-005;8.070361e+002;822.597360;0.607897;280.408918;6.689480
9;550;1.364043e-005;9.000200e+002;916.158676;0.820687;306.480737;4.885737
10;600;1.443901e-005;1.002273e+003;1017.592212;0.637716;337.890424;5.991173
11;650;1.510797e-005;1.104148e+003;1120.499781;0.766274;367.476334;5.727594
12;700;1.581290e-005;1.190547e+003;1207.941534;0.760433;394.421239;4.274250
13;750;1.639066e-005;1.263685e+003;1280.123551;0.896287;418.413285;5.310422
14;800;1.700632e-005;1.326946e+003;1344.501205;0.795108;439.310150;5.772999
15;850;1.770173e-005;1.386139e+003;1403.530318;0.775677;457.443894;5.685645
16;900;1.830162e-005;1.435644e+003;1454.045388;0.960717;474.983291;5.334332
