Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.201755e-006;8.704424e+001;79.608547;0.617294;-203.651805;10.503368
1;150;1.542734e-006;1.202953e+002;112.109474;0.648856;31.321689;11.183307
2;200;1.875698e-006;1.582899e+002;150.342997;0.575391;62.081543;9.354632
3;250;2.231078e-006;1.969729e+002;186.821218;0.661829;78.776965;10.157730
4;300;2.610836e-006;2.370829e+002;225.621977;0.613404;91.593715;9.555017
5;350;3.033439e-006;2.782963e+002;267.117346;0.676805;105.037615;12.321319
6;400;3.503716e-006;3.265604e+002;314.418679;0.635929;121.861593;8.388347
7;450;4.051439e-006;3.783759e+002;365.082460;0.593830;137.022440;9.829313
8;500;4.702644e-006;4.371054e+002;421.995394;0.602943;154.669241;10.065235
9;550;5.510576e-006;5.021676e+002;486.932457;0.672033;175.834007;8.792125
10;600;6.543616e-006;5.783369e+002;559.908033;0.681143;198.737708;8.401319
11;650;7.841494e-006;6.614896e+002;641.761664;0.692096;226.595738;11.088254
12;700;9.506813e-006;7.590286e+002;735.204538;0.707983;255.135532;8.672945
13;750;1.146875e-005;8.738524e+002;849.251979;0.654707;287.189293;9.391420
14;800;1.381802e-005;1.003323e+003;976.751092;0.776468;328.253275;9.460032
15;850;1.653344e-005;1.154113e+003;1125.249573;0.791341;369.313898;8.791045
16;900;1.946435e-005;1.327853e+003;1295.142497;0.834630;418.501584;9.646180
