Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.911709e-006;1.313197e+002;130.638692;0.629878;72.415567;18.287994
1;150;2.387442e-006;1.774615e+002;177.815437;0.701367;94.058390;16.897289
2;200;2.815756e-006;2.240888e+002;223.544081;0.569377;106.822174;9.602520
3;250;3.244824e-006;2.692849e+002;267.560399;0.695190;123.236912;10.927955
4;300;3.645315e-006;3.152552e+002;315.253381;0.487048;143.234516;10.325910
5;350;4.049336e-006;3.625467e+002;361.036462;0.588256;165.603238;10.980822
6;400;4.450126e-006;4.100744e+002;408.999852;0.651323;182.576518;12.499899
7;450;4.845876e-006;4.531761e+002;451.062031;0.535244;200.692899;8.956256
8;500;5.218704e-006;4.985208e+002;497.095367;0.606389;219.562489;9.969948
9;550;5.664247e-006;5.515826e+002;551.679559;0.568948;239.278152;13.202094
10;600;6.101295e-006;5.986226e+002;596.266736;0.602811;261.045118;10.372972
11;650;6.489653e-006;6.494913e+002;648.719238;0.631866;278.479013;8.494413
12;700;6.964839e-006;6.988215e+002;698.055936;0.623095;299.307837;9.816661
13;750;7.496159e-006;7.516317e+002;749.907197;0.576491;319.748323;9.326839
14;800;8.015503e-006;8.078030e+002;806.565498;0.683482;338.784081;7.000476
15;850;8.523265e-006;8.692605e+002;865.762636;0.646205;359.370437;10.286807
16;900;9.117856e-006;9.325301e+002;931.002081;0.637887;382.816484;9.541222
