Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.955065e-006;1.139559e+002;115.092626;0.833704;15.224524;10.863607
1;150;2.474647e-006;1.558438e+002;155.928854;0.724625;66.249360;9.047480
2;200;2.988842e-006;2.049979e+002;206.401105;0.791973;83.542646;10.714289
3;250;3.495325e-006;2.527376e+002;253.150359;0.768282;99.452145;10.642574
4;300;4.012991e-006;3.002333e+002;300.981476;0.771090;114.098265;10.863238
5;350;4.563252e-006;3.487333e+002;349.892965;0.877399;134.244481;12.269455
6;400;5.133114e-006;4.062983e+002;406.842186;0.815010;147.223357;14.313984
7;450;5.762689e-006;4.627769e+002;462.214849;0.849975;169.183264;12.817818
8;500;6.453744e-006;5.194205e+002;520.431216;0.899260;184.944048;10.513356
9;550;7.205753e-006;5.858610e+002;586.717077;0.828012;203.982099;12.022952
10;600;8.065947e-006;6.528586e+002;654.944642;0.921966;225.497964;11.431784
11;650;9.062426e-006;7.264670e+002;727.369275;0.900309;250.021060;11.691748
12;700;1.012693e-005;8.040010e+002;805.797585;0.934815;272.718277;10.595204
13;750;1.135010e-005;8.925441e+002;892.421581;0.989013;301.739305;13.844485
14;800;1.266184e-005;9.849387e+002;984.136980;0.913487;324.876795;14.305299
15;850;1.401824e-005;1.084676e+003;1085.206781;0.964204;354.764518;13.162952
16;900;1.533642e-005;1.189619e+003;1189.748117;1.107840;384.388844;14.189267
