Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;7.280424e-006;2.545364e+002;260.104538;0.492595;71.331184;1.639718
1;150;9.047559e-006;3.499016e+002;356.192516;0.495463;95.599533;1.915184
2;200;1.053183e-005;4.485212e+002;455.552704;0.587861;121.537390;1.698953
3;250;1.173559e-005;5.531860e+002;561.013802;0.547044;149.066172;1.757848
4;300;1.266849e-005;6.833427e+002;692.445450;0.598945;184.510094;1.938230
5;350;1.352183e-005;7.839410e+002;793.663409;0.563300;215.197117;1.731889
6;400;1.426432e-005;8.570508e+002;866.213407;0.587161;235.293684;1.704620
7;450;1.488919e-005;9.272303e+002;937.131577;0.698015;254.886116;1.673708
8;500;1.550758e-005;9.709872e+002;980.931988;0.659477;270.092920;1.896856
9;550;1.616437e-005;1.004567e+003;1014.429930;0.640552;279.686150;1.683533
10;600;1.690028e-005;1.052711e+003;1063.433388;0.689004;292.214933;1.698254
11;650;1.766074e-005;1.073215e+003;1083.598518;0.703044;300.376695;1.745035
12;700;1.849092e-005;1.112608e+003;1122.817765;0.637282;309.369713;1.639465
13;750;1.936039e-005;1.136004e+003;1146.904972;0.730891;316.861786;2.119302
14;800;2.024346e-005;1.176133e+003;1187.313203;0.703735;328.679504;1.661192
15;850;2.133217e-005;1.194179e+003;1205.220586;0.840971;333.758171;1.734500
16;900;2.254664e-005;1.218613e+003;1230.981110;0.894475;342.400182;1.920270
