Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;9.036912e-006;2.226305e+002;226.059666;0.476473;74.469339;2.309423
1;150;1.114867e-005;2.969301e+002;300.217618;0.406863;100.136224;2.426054
2;200;1.292991e-005;3.694602e+002;374.090908;0.447358;125.309077;2.168309
3;250;1.460525e-005;4.381655e+002;442.737478;0.472470;148.420334;2.307449
4;300;1.619387e-005;5.090698e+002;513.962137;0.476877;172.258493;2.128192
5;350;1.777381e-005;5.811232e+002;587.141560;0.474743;195.885354;2.019361
6;400;1.937827e-005;6.515217e+002;657.372917;0.499407;219.301764;2.240117
7;450;2.093545e-005;7.193949e+002;726.091566;0.497751;241.988519;2.072021
8;500;2.236009e-005;7.922662e+002;799.018484;0.559208;264.930570;1.890424
9;550;2.372033e-005;8.686862e+002;875.642107;0.617303;288.108980;1.990688
10;600;2.510055e-005;9.476224e+002;954.863015;0.531483;312.541163;1.955480
11;650;2.649438e-005;1.031100e+003;1038.449207;0.537662;338.135232;2.148696
12;700;2.791143e-005;1.116632e+003;1124.869265;0.594389;365.559707;2.251688
13;750;2.923597e-005;1.187326e+003;1196.327868;0.596352;385.636982;2.169719
14;800;3.047540e-005;1.262447e+003;1270.919386;0.636924;408.896696;1.964580
15;850;3.154084e-005;1.331645e+003;1340.596265;0.685708;431.015182;2.048847
16;900;3.274155e-005;1.398867e+003;1407.407427;0.871612;451.691607;2.265457
