Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.925454e-006;9.010937e+001;91.345633;0.718511;41.649228;8.971784
1;150;2.402648e-006;1.223982e+002;121.759925;0.718813;56.225139;8.829957
2;200;2.878156e-006;1.554650e+002;156.140947;0.706458;74.306624;11.007568
3;250;3.355618e-006;1.862305e+002;184.903172;0.720648;94.582455;16.147350
4;300;3.831737e-006;2.182733e+002;219.306224;0.761991;97.960119;12.058068
5;350;4.319481e-006;2.569159e+002;257.898883;0.708638;111.464023;11.291832
6;400;4.827823e-006;2.926079e+002;292.605317;0.604941;123.706932;10.071613
7;450;5.395112e-006;3.335779e+002;334.629134;0.773672;137.992172;9.146231
8;500;5.974902e-006;3.712342e+002;371.993924;0.760850;157.002526;11.846313
9;550;6.611185e-006;4.165610e+002;418.020395;0.685824;168.300507;13.678778
10;600;7.341331e-006;4.599458e+002;462.200571;0.666327;187.702513;9.149303
11;650;8.167216e-006;5.064527e+002;507.578311;0.747260;205.498436;12.910046
12;700;9.144184e-006;5.592978e+002;560.642860;0.793824;224.104001;8.672445
13;750;1.025170e-005;6.134001e+002;615.626952;0.796091;243.496940;10.701692
14;800;1.143748e-005;6.794597e+002;681.859728;0.791028;263.434564;12.118837
15;850;1.281139e-005;7.448914e+002;747.271410;0.791418;289.853101;11.216775
16;900;1.431105e-005;8.144972e+002;817.501797;0.738104;310.950678;9.540396
