Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;6.059615e-006;1.890170e+002;188.568138;0.535788;99.084357;13.478197
1;150;7.702912e-006;2.699665e+002;270.320406;0.645293;120.863032;12.767276
2;200;9.246693e-006;3.481120e+002;348.241920;0.665268;144.998287;10.548632
3;250;1.061000e-005;4.256902e+002;425.610215;0.727706;169.008534;10.938718
4;300;1.183334e-005;4.991210e+002;497.880569;0.664907;192.836734;15.264419
5;350;1.322576e-005;5.761293e+002;576.260686;0.670769;219.257185;13.166791
6;400;1.441563e-005;6.548596e+002;654.997407;0.742058;241.219458;13.736939
7;450;1.568650e-005;7.339369e+002;734.135127;0.788287;264.998816;14.913432
8;500;1.683806e-005;8.162112e+002;815.725591;0.763027;296.237323;19.536985
9;550;1.801666e-005;9.148133e+002;915.818071;0.728767;321.034068;15.282923
10;600;1.898463e-005;1.011873e+003;1011.589979;0.742061;347.606801;13.330178
11;650;2.003125e-005;1.105725e+003;1106.438470;0.719219;380.330373;17.047017
12;700;2.080598e-005;1.188169e+003;1188.606905;0.963089;400.367977;11.274016
13;750;2.152121e-005;1.259165e+003;1259.540516;0.788240;421.291900;11.015078
14;800;2.248857e-005;1.323413e+003;1322.979765;0.858453;444.243623;12.363021
15;850;2.363798e-005;1.379761e+003;1380.495074;0.814954;460.283252;12.002123
16;900;2.435871e-005;1.430299e+003;1430.160255;0.870164;476.350121;13.826348
