Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.719016e-006;2.294271e+002;225.565838;0.670958;93.523476;7.885550
1;150;5.903305e-006;3.158840e+002;312.568415;0.599672;121.093856;6.131274
2;200;6.971635e-006;4.031766e+002;399.369056;0.686548;149.997745;7.149552
3;250;8.034551e-006;4.888643e+002;485.286230;0.685715;174.115007;7.552326
4;300;9.000378e-006;5.735707e+002;570.777411;0.691721;201.717392;10.489039
5;350;9.852521e-006;6.619549e+002;657.842341;0.643075;227.932069;7.769099
6;400;1.067880e-005;7.520217e+002;747.605280;0.731531;255.445707;7.553214
7;450;1.148138e-005;8.471615e+002;844.077068;0.733709;284.338965;6.477559
8;500;1.211188e-005;9.479773e+002;943.797704;0.892369;312.505095;6.810709
9;550;1.276932e-005;1.055085e+003;1051.265538;0.765348;347.379158;7.539115
10;600;1.353832e-005;1.172745e+003;1167.597179;0.851756;381.810911;6.499287
11;650;1.403854e-005;1.235513e+003;1229.295568;0.981962;407.057758;7.960957
12;700;1.431531e-005;1.303608e+003;1296.350817;0.945429;428.291428;8.367341
13;750;1.490435e-005;1.352188e+003;1347.183945;0.919540;446.240604;9.443082
14;800;1.543394e-005;1.426971e+003;1420.863715;1.397924;465.730188;7.434202
15;850;1.616037e-005;1.498079e+003;1493.467771;1.164485;488.075613;6.039426
16;900;4.983421e-005;1.553266e+003;1548.999028;0.946640;506.113025;7.033703
