Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;8.139446e-006;1.832397e+002;183.168288;0.606963;72.225771;6.057824
1;150;1.023746e-005;2.581440e+002;258.491130;0.663513;90.767855;6.765221
2;200;1.206940e-005;3.344167e+002;334.663477;0.669564;109.144517;6.868063
3;250;1.363116e-005;4.158177e+002;415.425995;0.643942;132.626421;6.351763
4;300;1.497494e-005;5.121911e+002;511.977616;0.716240;157.702994;6.367541
5;350;1.604663e-005;5.946537e+002;594.569264;0.767501;181.094789;6.405133
6;400;1.698899e-005;6.538939e+002;654.326140;0.688382;196.356592;6.670332
7;450;1.775747e-005;6.946113e+002;694.347793;0.731404;208.992983;6.795606
8;500;1.867534e-005;7.305006e+002;731.109257;0.626020;221.226836;6.678999
9;550;1.955094e-005;7.683097e+002;768.752508;0.905046;228.430178;7.131418
10;600;2.054831e-005;8.053956e+002;805.544875;0.661517;239.079440;8.290163
11;650;2.149196e-005;8.399143e+002;839.970386;0.645536;250.963359;7.230554
12;700;2.256658e-005;8.653638e+002;865.930821;0.729984;256.916538;9.237901
13;750;2.360658e-005;8.928817e+002;893.076807;0.766667;263.573344;6.160531
14;800;2.487206e-005;9.127803e+002;912.758996;0.721334;271.056103;8.278323
15;850;2.654769e-005;9.321790e+002;932.106517;0.682323;277.194119;8.049860
16;900;2.838552e-005;9.553067e+002;955.078662;0.697846;283.177673;6.184017
