Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;9.278984e-006;1.022794e+002;102.287163;0.376381;54.283581;2.434047
1;150;1.171649e-005;1.420399e+002;141.921492;0.369524;54.292625;2.362342
2;200;1.403064e-005;1.838221e+002;183.722510;0.316674;65.316653;2.396787
3;250;1.613216e-005;2.261664e+002;226.048182;0.322202;76.772229;2.470094
4;300;1.840234e-005;2.648441e+002;264.876254;0.391516;87.431614;2.574874
5;350;2.062966e-005;3.092084e+002;309.588678;0.377569;100.016289;2.367957
6;400;2.287711e-005;3.519716e+002;352.295832;0.360442;111.269809;2.271535
7;450;2.512604e-005;4.008307e+002;401.025039;0.316409;123.902451;2.549749
8;500;2.729513e-005;4.530696e+002;453.053574;0.382004;139.048248;2.514283
9;550;2.962872e-005;5.105297e+002;510.495460;0.396653;155.648233;2.532153
10;600;3.187786e-005;5.727157e+002;572.461884;0.385352;173.137633;2.471911
11;650;3.397026e-005;6.319096e+002;632.016830;0.383332;189.537941;2.338261
12;700;3.638698e-005;6.824197e+002;682.544633;0.340054;203.957940;2.603256
13;750;3.861760e-005;7.305254e+002;730.640908;0.380605;216.155138;2.594585
14;800;4.147261e-005;7.799269e+002;780.032864;0.424790;230.636661;2.637087
15;850;4.431126e-005;8.225261e+002;822.761593;0.395392;242.833914;2.491839
16;900;4.728938e-005;8.670468e+002;867.144263;0.424930;254.564814;2.528612
