Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.982131e-006;1.955097e+002;201.185139;0.551597;54.329584;1.926108
1;150;6.255428e-006;2.680853e+002;274.353001;0.599812;73.841587;1.717083
2;200;7.392203e-006;3.436660e+002;351.256910;0.458885;94.354610;1.787832
3;250;8.470405e-006;4.235214e+002;431.230127;0.487410;115.644265;1.758775
4;300;9.430762e-006;5.083092e+002;516.540674;0.446623;138.433691;1.826735
5;350;1.038183e-005;6.069258e+002;616.103477;0.502273;165.301185;1.770326
6;400;1.119119e-005;7.120379e+002;721.887750;0.553092;194.189861;1.977459
7;450;1.191079e-005;8.244786e+002;834.554834;0.547517;226.339163;1.813896
8;500;1.252718e-005;9.155641e+002;925.832712;0.565083;253.226268;1.916248
9;550;1.306125e-005;9.819185e+002;992.542384;0.542454;273.423455;1.900432
10;600;1.366394e-005;1.029287e+003;1040.021936;0.578252;288.359967;1.810172
11;650;1.425905e-005;1.067308e+003;1078.445068;0.533926;299.903136;1.788922
12;700;1.493631e-005;1.101963e+003;1113.427324;0.585185;309.687104;1.741412
13;750;1.557685e-005;1.135908e+003;1147.589903;0.600386;319.172829;1.901236
14;800;1.624819e-005;1.170834e+003;1182.835839;0.565061;327.679354;1.909142
15;850;1.709353e-005;1.205477e+003;1217.749190;0.632176;337.045470;2.014204
16;900;1.784912e-005;1.233550e+003;1245.652851;0.552920;346.203789;1.901140
