Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.245098e-006;1.283770e+002;128.232132;0.442686;52.867186;6.830914
1;150;5.298009e-006;1.744073e+002;174.445352;0.449718;71.538769;7.234202
2;200;6.262174e-006;2.222579e+002;222.221071;0.473350;90.165437;7.571942
3;250;7.214561e-006;2.703923e+002;270.366743;0.455409;105.224378;6.955367
4;300;8.235159e-006;3.214435e+002;321.135657;0.436875;120.316306;7.638404
5;350;9.210515e-006;3.741456e+002;374.305197;0.444170;137.853461;7.016554
6;400;1.017964e-005;4.290326e+002;428.936482;0.467035;156.041272;8.009974
7;450;1.113697e-005;4.838702e+002;483.866679;0.513765;176.603336;6.224274
8;500;1.215139e-005;5.442911e+002;544.168478;0.509140;193.504538;7.493807
9;550;1.321511e-005;6.048953e+002;605.003283;0.447986;216.760381;6.881750
10;600;1.428873e-005;6.688226e+002;668.306499;0.556743;235.817886;5.892617
11;650;1.553524e-005;7.355889e+002;735.806174;0.521779;257.324387;6.062208
12;700;1.640384e-005;8.017234e+002;801.641349;0.472781;277.436922;6.314341
13;750;1.741428e-005;8.714322e+002;871.492382;0.485325;300.714808;6.020186
14;800;1.851402e-005;9.477203e+002;948.003663;0.518140;322.652350;4.818885
15;850;1.949717e-005;1.026578e+003;1026.591659;0.531099;348.714145;6.946584
16;900;2.061142e-005;1.109994e+003;1109.778536;0.513885;372.523807;7.857484
