Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;6.101188e-006;1.982070e+002;197.023180;0.431099;72.269696;1.981870
1;150;7.791246e-006;2.618550e+002;261.727385;0.468049;97.035964;1.951928
2;200;9.326042e-006;3.191764e+002;318.809913;0.489608;119.682316;1.900580
3;250;1.069401e-005;3.797990e+002;380.180277;0.516142;143.711907;1.942848
4;300;1.202017e-005;4.391568e+002;439.768131;0.471881;166.531943;2.192518
5;350;1.341397e-005;4.933082e+002;494.583718;0.432662;188.609326;1.800262
6;400;1.472773e-005;5.506468e+002;552.472580;0.463811;211.471422;2.188519
7;450;1.600792e-005;6.105804e+002;612.523606;0.515625;234.668162;2.176189
8;500;1.727889e-005;6.641999e+002;666.914218;0.515580;255.081317;1.954566
9;550;1.848493e-005;7.209268e+002;724.346241;0.533261;277.637901;1.952285
10;600;1.968012e-005;7.818430e+002;785.370361;0.517662;299.143697;2.030656
11;650;2.101637e-005;8.322562e+002;836.143612;0.520987;318.683019;1.893318
12;700;2.240528e-005;8.942484e+002;898.516468;0.462108;339.449920;2.100858
13;750;2.381461e-005;9.450521e+002;949.484612;0.561271;359.767770;2.020440
14;800;2.530340e-005;1.012150e+003;1016.813752;0.638340;381.443488;1.952369
15;850;2.672318e-005;1.067698e+003;1072.271976;0.653429;403.082463;2.296586
16;900;2.813925e-005;1.134530e+003;1139.156984;0.632342;422.861300;2.215559
