Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.917225e-006;7.099963e+001;63.062951;0.614323;-87.595800;8.734384
1;150;3.917517e-006;9.428289e+001;87.200052;0.636787;-57.992078;10.124744
2;200;4.863304e-006;1.221279e+002;113.648251;0.571716;35.449732;12.528575
3;250;5.980562e-006;1.536689e+002;143.866096;0.614112;66.990640;9.913506
4;300;7.133571e-006;1.891511e+002;179.071033;0.673076;76.357852;10.873581
5;350;8.426863e-006;2.283775e+002;209.407490;0.661899;91.590801;11.157911
6;400;9.971136e-006;2.727296e+002;246.546127;0.726127;104.613840;9.268301
7;450;1.163791e-005;3.204872e+002;285.411770;0.617346;124.707148;9.405288
8;500;1.350821e-005;3.690616e+002;337.119539;0.789853;139.045302;10.472906
9;550;1.577327e-005;4.253311e+002;394.102186;0.636906;157.042244;8.796894
10;600;1.821108e-005;4.849733e+002;449.720421;0.740672;177.962926;9.087977
11;650;2.112201e-005;5.514648e+002;515.461819;0.715060;200.532056;6.477951
12;700;2.438364e-005;6.232356e+002;590.353050;0.747982;221.630734;10.780634
13;750;2.756999e-005;7.057176e+002;674.725464;0.842032;250.208767;9.973956
14;800;3.090144e-005;7.978633e+002;766.074442;0.632992;279.585357;11.360178
15;850;3.510930e-005;8.957660e+002;862.718003;0.715478;307.895109;8.317397
16;900;3.865822e-005;1.003520e+003;971.483753;0.994154;341.553355;9.759014
