Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.771747e-006;1.472863e+002;147.099752;0.409143;55.902393;4.897402
1;150;3.482118e-006;2.038110e+002;204.133377;0.426450;75.762015;4.876802
2;200;4.189064e-006;2.628407e+002;262.805460;0.447770;95.285605;6.664897
3;250;4.833882e-006;3.203891e+002;319.833496;0.440917;113.673361;5.728964
4;300;5.510682e-006;3.787084e+002;378.952203;0.435511;131.543618;5.361367
5;350;6.149542e-006;4.382769e+002;437.966643;0.367659;152.026944;4.632385
6;400;6.811854e-006;5.005838e+002;499.641444;0.433743;171.328724;7.380952
7;450;7.519365e-006;5.663356e+002;566.306775;0.455315;190.396045;4.704988
8;500;8.217140e-006;6.330125e+002;632.149949;0.417021;214.763595;5.808375
9;550;8.997286e-006;7.047686e+002;704.013989;0.409016;236.588758;5.837460
10;600;9.779291e-006;7.823776e+002;781.913724;0.484519;259.445102;5.481444
11;650;1.059975e-005;8.627969e+002;862.870187;0.479610;284.083628;6.984120
12;700;1.138843e-005;9.455170e+002;946.009518;0.539488;307.778763;6.603512
13;750;1.218264e-005;1.033962e+003;1034.379101;0.509207;334.278390;6.229798
14;800;1.307778e-005;1.123860e+003;1123.918281;0.577995;361.716486;4.808853
15;850;1.394054e-005;1.219314e+003;1219.438217;0.619915;390.675327;4.870717
16;900;1.493083e-005;1.321628e+003;1321.630975;0.560069;421.854980;5.958115
