Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.117206e-006;9.922012e+001;98.723053;0.707273;-148.246989;11.101436
1;150;3.916754e-006;1.382993e+002;138.335304;0.840698;47.032306;8.741798
2;200;4.678071e-006;1.729253e+002;173.021541;0.652117;72.439536;9.948330
3;250;5.465863e-006;2.122692e+002;211.724845;0.817165;85.101512;9.019940
4;300;6.264549e-006;2.550545e+002;254.852446;0.741441;97.063737;13.225537
5;350;7.086540e-006;2.973190e+002;297.895092;0.785099;110.393499;9.454537
6;400;7.941599e-006;3.399500e+002;340.027807;0.701622;126.431469;10.920379
7;450;8.862091e-006;3.889751e+002;389.547466;0.765925;145.019911;10.838217
8;500;9.831368e-006;4.371111e+002;436.338850;0.768682;163.465747;13.201221
9;550;1.078449e-005;4.898426e+002;490.445486;0.945280;177.028764;11.653845
10;600;1.189830e-005;5.442989e+002;544.959978;0.840095;197.398082;15.477498
11;650;1.305360e-005;6.019464e+002;602.134116;0.878600;213.346505;12.449119
12;700;1.418342e-005;6.677676e+002;667.985892;0.812820;232.548900;10.056140
13;750;1.547208e-005;7.320830e+002;731.870869;0.749436;254.080643;8.288843
14;800;1.673175e-005;8.023411e+002;802.789489;0.901821;277.048013;9.657727
15;850;1.815352e-005;8.758209e+002;875.765857;0.812922;297.310421;12.224109
16;900;1.952692e-005;9.527112e+002;952.412421;0.917627;322.093070;10.646969
