Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.620300e-006;1.073833e+002;107.463598;0.698002;37.466894;6.672139
1;150;2.060868e-006;1.412281e+002;141.036766;0.646203;55.028762;7.772630
2;200;2.519202e-006;1.780450e+002;177.881991;0.586106;68.641136;5.029251
3;250;3.001739e-006;2.161708e+002;215.768060;0.657577;78.655024;6.693967
4;300;3.514675e-006;2.574655e+002;257.488693;0.626466;90.425230;6.207006
5;350;4.057046e-006;3.010197e+002;300.940393;0.654900;102.548534;6.193725
6;400;4.690453e-006;3.482197e+002;348.406963;0.690500;118.101171;6.534315
7;450;5.456322e-006;4.092658e+002;408.814122;0.715475;124.783576;8.305304
8;500;6.354893e-006;4.785215e+002;478.557878;0.729128;141.769919;8.049201
9;550;7.420229e-006;5.574941e+002;557.497232;0.649853;160.599704;6.748476
10;600;8.715568e-006;6.464664e+002;646.509781;0.639505;183.081891;7.890736
11;650;1.022619e-005;7.479202e+002;747.786528;0.648957;210.151104;6.375750
12;700;1.198690e-005;8.714134e+002;871.622050;0.718410;240.502652;6.773378
13;750;1.389425e-005;1.015756e+003;1015.319399;0.780781;278.591380;6.457697
14;800;1.603928e-005;1.186163e+003;1186.464019;0.786535;321.752981;6.639270
15;850;1.850176e-005;1.389871e+003;1389.571233;0.878394;372.132170;5.518004
16;900;2.085563e-005;1.599965e+003;1599.554412;0.898411;428.654246;5.943063
