Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.756994e-006;5.165864e+001;52.156858;1.089617;63.063875;20.504487
1;150;3.913886e-006;6.906152e+001;68.712337;0.856224;67.345350;27.387529
2;200;5.206897e-006;9.374688e+001;93.752442;1.076479;70.465883;29.800181
3;250;6.727884e-006;1.191971e+002;119.499205;1.028674;72.138082;23.046552
4;300;8.576621e-006;1.512785e+002;150.852646;0.955060;77.546329;18.094353
5;350;1.090136e-005;1.895882e+002;189.518413;1.020128;90.706214;18.715604
6;400;1.373452e-005;2.348818e+002;234.348784;0.830528;97.964731;17.627307
7;450;1.711256e-005;2.911220e+002;291.862477;1.109018;117.685398;14.862120
8;500;2.129566e-005;3.624890e+002;362.707942;0.962437;132.806098;16.237229
9;550;2.585729e-005;4.429095e+002;443.509130;1.447317;165.928929;29.272624
10;600;3.132144e-005;5.375708e+002;537.603156;1.119056;182.927868;55.040422
11;650;3.740360e-005;6.520995e+002;652.693532;1.090754;205.391949;21.920399
12;700;4.425903e-005;7.660901e+002;766.396679;0.991707;233.807021;21.593245
13;750;5.130032e-005;8.917515e+002;891.701993;1.223899;271.207073;30.101238
14;800;5.893763e-005;1.035863e+003;1035.711782;1.187714;299.799632;19.247887
15;850;6.673436e-005;1.198007e+003;1200.035109;1.407726;341.422028;25.052119
16;900;7.481132e-005;1.361144e+003;1361.662497;1.534375;387.831611;48.601305
