Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;5.399670e-006;1.642810e+002;160.694033;0.432551;63.907262;1.725543
1;150;6.694224e-006;2.228246e+002;219.840359;0.444563;84.436176;1.798679
2;200;7.896346e-006;2.811371e+002;278.463968;0.411951;104.060759;1.721581
3;250;9.125210e-006;3.377950e+002;335.315822;0.462168;124.025865;1.764374
4;300;1.025664e-005;3.991534e+002;396.947824;0.444780;144.903484;1.604705
5;350;1.138221e-005;4.601721e+002;458.499979;0.496702;166.346565;1.773013
6;400;1.251493e-005;5.239296e+002;521.946559;0.518618;188.339314;1.879967
7;450;1.369535e-005;5.900825e+002;588.940455;0.502220;210.781861;1.767533
8;500;1.483208e-005;6.559921e+002;655.558910;0.491615;233.106143;1.683921
9;550;1.590525e-005;7.255869e+002;725.471330;0.542443;256.289620;1.561763
10;600;1.715838e-005;7.969280e+002;796.249821;0.574873;279.934043;1.870304
11;650;1.824334e-005;8.744853e+002;874.994025;0.590773;304.429830;1.733978
12;700;1.929175e-005;9.515656e+002;951.762590;0.617486;328.842911;1.969504
13;750;2.041367e-005;1.036168e+003;1037.025370;0.638370;355.280035;1.825051
14;800;2.151967e-005;1.124220e+003;1126.051570;0.656960;382.237515;1.777042
15;850;2.268677e-005;1.215359e+003;1217.372269;0.657346;410.519563;1.847962
16;900;2.378699e-005;1.307228e+003;1309.071979;0.610198;438.843756;1.812390
