Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;5.679956e-006;2.685496e+002;271.241829;0.406730;79.063072;1.818743
1;150;7.127705e-006;3.657480e+002;368.784030;0.473450;109.901003;1.610355
2;200;8.413184e-006;4.631887e+002;466.188778;0.417166;141.372096;1.728994
3;250;9.602849e-006;5.563956e+002;560.314624;0.498510;171.602141;1.506955
4;300;1.071563e-005;6.503530e+002;655.408431;0.567186;201.019535;1.571414
5;350;1.182237e-005;7.487907e+002;753.874393;0.525049;231.125000;1.656271
6;400;1.280936e-005;8.517769e+002;857.811896;0.555615;262.171149;1.740129
7;450;1.360240e-005;9.623113e+002;968.693229;0.555738;294.737805;1.662419
8;500;1.439907e-005;1.081118e+003;1087.771207;0.639580;328.690657;1.723417
9;550;1.508802e-005;1.209780e+003;1216.962958;0.684092;366.421097;1.645960
10;600;1.576386e-005;1.322879e+003;1330.660674;0.818898;402.043758;1.691268
11;650;1.645114e-005;1.417104e+003;1425.257541;0.865590;431.457179;1.575650
12;700;1.708799e-005;1.503830e+003;1512.218657;0.874940;457.901639;1.777260
13;750;1.772484e-005;1.572801e+003;1580.836817;1.027810;480.373919;1.497224
14;800;1.831813e-005;1.629545e+003;1637.073076;0.878329;499.190493;1.749818
15;850;1.897449e-005;1.677805e+003;1685.959946;0.920877;516.114318;1.476140
16;900;1.961173e-005;1.723766e+003;1732.300522;0.931689;531.832460;1.482122
