Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;7.985967e-006;2.045688e+002;206.829335;0.422643;67.262810;1.571248
1;150;9.834363e-006;2.758809e+002;278.352732;0.449949;92.091187;1.519750
2;200;1.148873e-005;3.421017e+002;344.792823;0.460131;114.522342;1.554117
3;250;1.305555e-005;4.091435e+002;412.665301;0.439455;138.292006;1.565322
4;300;1.453762e-005;4.761076e+002;479.722966;0.466242;161.668481;1.466247
5;350;1.598595e-005;5.400195e+002;544.020110;0.470445;182.932117;1.665075
6;400;1.738303e-005;6.054750e+002;609.536616;0.473382;204.323817;1.635708
7;450;1.860751e-005;6.754238e+002;680.043245;0.455902;227.492461;1.300100
8;500;1.987969e-005;7.439547e+002;749.291258;0.478499;249.741217;1.687026
9;550;2.125952e-005;8.189980e+002;824.254524;0.556370;273.446870;1.517040
10;600;2.252514e-005;8.980721e+002;903.128423;0.534761;297.995143;1.414433
11;650;2.376378e-005;9.853779e+002;991.664644;0.538431;324.224634;1.597288
12;700;2.485562e-005;1.077165e+003;1083.763763;0.663366;353.301437;1.396828
13;750;2.598136e-005;1.162310e+003;1168.822925;0.730885;380.100416;1.538026
14;800;2.709403e-005;1.239662e+003;1246.775043;0.807569;404.581992;1.454392
15;850;2.818014e-005;1.318788e+003;1325.950583;0.746759;430.753208;1.468375
16;900;2.926393e-005;1.376650e+003;1384.816292;0.724313;448.680899;1.766683
