Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.109416e-006;1.212632e+002;133.886572;0.984736;84.814538;16.021735
1;150;1.383830e-006;1.685754e+002;178.363825;0.943930;103.619774;25.828386
2;200;1.638525e-006;2.138526e+002;223.478890;1.144719;112.411802;15.775624
3;250;1.884896e-006;2.592437e+002;271.157175;0.953935;134.514453;17.178818
4;300;2.121810e-006;3.051461e+002;314.653369;1.221403;148.032191;22.003580
5;350;2.360620e-006;3.480591e+002;358.610727;1.108120;163.539798;19.459889
6;400;2.601415e-006;3.980638e+002;410.258485;0.965706;177.994134;15.728691
7;450;2.858428e-006;4.480837e+002;457.711755;1.070020;198.434908;13.400249
8;500;3.138614e-006;4.980065e+002;509.614205;1.144783;214.676659;18.170895
9;550;3.460091e-006;5.428751e+002;553.681030;1.019267;230.372734;17.981688
10;600;3.766214e-006;5.992941e+002;608.931237;1.235762;247.828797;19.574719
11;650;4.180506e-006;6.565303e+002;668.569863;1.198356;266.968899;18.134897
12;700;4.651777e-006;7.005681e+002;716.728136;1.324960;284.611714;22.202439
13;750;5.289361e-006;7.689512e+002;781.068591;1.077180;309.578817;19.999755
14;800;6.024514e-006;8.284280e+002;841.326089;1.031092;322.649640;15.974302
15;850;6.992231e-006;8.889758e+002;903.105054;1.290844;342.764768;20.167758
16;900;8.081619e-006;9.663591e+002;977.495133;1.091333;363.457795;19.608487
