Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.575705e-006;2.389584e+002;242.590222;0.485380;75.102201;1.862710
1;150;5.714003e-006;3.277262e+002;332.231849;0.442568;103.888752;1.723977
2;200;6.770557e-006;4.138095e+002;418.670007;0.462935;132.624892;1.619714
3;250;7.786051e-006;5.010956e+002;506.271768;0.507599;161.408524;1.935051
4;300;8.778271e-006;5.897625e+002;595.880478;0.498922;189.387192;1.768005
5;350;9.656251e-006;6.832711e+002;689.539911;0.503940;218.381526;1.710600
6;400;1.042374e-005;7.777093e+002;784.350943;0.546784;246.900882;1.680592
7;450;1.117713e-005;8.765408e+002;883.540350;0.539061;277.285223;1.740731
8;500;1.190797e-005;9.786110e+002;986.021518;0.619442;308.321549;1.712509
9;550;1.260238e-005;1.086547e+003;1094.201412;0.598035;341.069286;1.605861
10;600;1.325540e-005;1.198894e+003;1207.061445;0.650346;375.350204;1.763523
11;650;1.387018e-005;1.309473e+003;1318.222586;0.723500;409.309705;1.755525
12;700;1.442689e-005;1.410309e+003;1418.870529;0.748999;440.618214;1.873652
13;750;1.503045e-005;1.495625e+003;1505.264037;0.680884;467.640896;1.906910
14;800;1.550635e-005;1.563087e+003;1572.458790;0.779394;489.403705;1.730560
15;850;1.600731e-005;1.628412e+003;1637.729273;0.893534;509.788379;1.851124
16;900;1.664615e-005;1.686621e+003;1695.185266;0.898650;527.983427;1.917896
