Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.772149e-006;7.788992e+001;86.945141;0.682301;57.832663;11.327311
1;150;2.226060e-006;1.066971e+002;116.733785;1.003830;87.347930;19.632343
2;200;2.658856e-006;1.394616e+002;149.497058;0.843647;98.575054;20.446275
3;250;3.112714e-006;1.713165e+002;179.190073;0.924221;108.500642;19.649957
4;300;3.559051e-006;2.021844e+002;210.727119;0.955715;122.752262;19.367652
5;350;4.011554e-006;2.353909e+002;243.591562;0.962480;132.358749;15.536389
6;400;4.513146e-006;2.690411e+002;279.275222;0.950123;146.031544;19.722905
7;450;5.026314e-006;3.086179e+002;316.432610;0.922913;164.345016;19.229873
8;500;5.577057e-006;3.458821e+002;351.704110;0.937797;175.954598;23.076450
9;550;6.224866e-006;3.872456e+002;395.867645;0.916129;194.639509;21.952339
10;600;6.924543e-006;4.301590e+002;438.527488;0.758538;197.128693;14.191278
11;650;7.722284e-006;4.782716e+002;487.406800;0.881973;214.595800;11.326036
12;700;8.660287e-006;5.298251e+002;538.164268;0.896178;235.721894;12.821276
13;750;9.781921e-006;5.836776e+002;592.448301;0.735823;250.753457;10.750598
14;800;1.098578e-005;6.436696e+002;652.786262;0.748087;272.285217;10.485246
15;850;1.236081e-005;7.088263e+002;717.265626;0.758221;295.635719;12.920560
16;900;1.384395e-005;7.728544e+002;784.542476;0.832179;323.013908;24.971183
