Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.604829e-006;1.645752e+002;163.350738;0.455997;69.992126;11.938457
1;150;1.998995e-006;2.268995e+002;227.814458;0.423949;88.174769;8.195904
2;200;2.362809e-006;2.878988e+002;288.251186;0.425765;110.276020;6.497667
3;250;2.708995e-006;3.449009e+002;345.709449;0.424818;130.033818;7.259748
4;300;3.016454e-006;4.031198e+002;404.879111;0.425045;148.599616;7.223285
5;350;3.368278e-006;4.686377e+002;468.741848;0.391036;172.562650;6.542059
6;400;3.706286e-006;5.269098e+002;528.515708;0.405496;192.152578;6.675932
7;450;4.031692e-006;5.863289e+002;586.777757;0.400821;212.795491;4.405897
8;500;4.371939e-006;6.538079e+002;653.606234;0.448316;235.336580;5.821467
9;550;4.719340e-006;7.160457e+002;717.409498;0.448738;257.533548;7.138622
10;600;5.102971e-006;7.770306e+002;777.376817;0.421819;278.436836;5.581520
11;650;5.529198e-006;8.527264e+002;851.793251;0.434602;301.444842;5.469889
12;700;6.006286e-006;9.127558e+002;915.321561;0.466074;323.931771;5.800812
13;750;6.585004e-006;9.809266e+002;981.683517;0.435670;343.491951;6.617516
14;800;7.233455e-006;1.053622e+003;1056.111049;0.436061;365.625992;5.379311
15;850;7.994010e-006;1.123110e+003;1124.215774;0.472822;389.246310;4.928175
16;900;8.893887e-006;1.208257e+003;1210.879618;0.530980;416.267417;5.667061
