Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;9.846463e-006;1.417066e+002;142.155716;1.779487;62.558835;9.471285
1;150;1.276932e-005;1.938115e+002;196.519359;2.978164;87.483414;10.698031
2;200;1.510537e-005;2.469241e+002;249.049977;3.432651;102.337796;14.487568
3;250;1.727255e-005;2.910736e+002;294.360071;4.358124;116.475768;10.812487
4;300;1.973981e-005;3.442514e+002;347.533115;4.502013;133.183874;11.557633
5;350;2.190893e-005;3.748293e+002;380.027538;5.352145;147.993621;11.653511
6;400;2.414217e-005;4.540251e+002;448.387592;7.713260;164.643972;9.151684
7;450;2.652156e-005;4.908847e+002;491.632044;6.383208;179.258700;11.224261
8;500;2.866269e-005;5.324473e+002;528.622791;8.823089;195.626556;16.533738
9;550;3.065874e-005;5.598367e+002;550.581065;11.041361;208.358730;11.493494
10;600;3.359775e-005;6.313616e+002;634.988118;6.551341;226.365577;9.960444
11;650;3.554038e-005;6.722876e+002;684.686201;8.067222;242.287257;11.553695
12;700;3.878087e-005;7.307888e+002;739.010491;7.830875;260.254983;12.774467
13;750;4.181767e-005;7.812758e+002;786.539033;7.672842;274.576234;11.198220
14;800;4.566878e-005;8.130215e+002;829.363754;11.599977;291.953385;21.317519
15;850;4.789739e-005;8.989883e+002;909.067132;8.722020;307.618958;15.269883
16;900;4.789811e-005;9.273723e+002;919.959835;9.406865;325.280108;12.449331
