Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;6.682002e-006;2.508128e+002;250.470867;0.670558;84.608200;6.996578
1;150;8.113848e-006;3.459633e+002;346.221385;0.635354;110.695758;6.966239
2;200;9.235395e-006;4.483867e+002;448.417814;0.594740;139.269877;8.816226
3;250;1.016636e-005;5.572263e+002;556.923360;0.679333;169.527052;8.897814
4;300;1.084102e-005;6.644845e+002;664.413222;0.573818;195.839681;7.523105
5;350;1.142699e-005;7.423983e+002;742.248254;0.741398;219.592809;6.449313
6;400;1.195654e-005;7.990212e+002;799.340108;0.720792;237.579145;6.931796
7;450;1.250429e-005;8.525106e+002;851.669709;0.669431;251.878572;5.667770
8;500;1.300802e-005;8.959227e+002;895.794392;0.793702;263.783406;7.159277
9;550;1.353242e-005;9.272365e+002;927.467503;0.746085;273.630194;8.280791
10;600;1.407860e-005;9.476860e+002;948.725256;0.783754;281.995199;7.287605
11;650;1.463498e-005;9.739799e+002;973.816088;0.739933;288.463861;10.291480
12;700;1.522201e-005;1.004554e+003;1004.492439;0.677254;295.286069;6.878186
13;750;1.596994e-005;1.033981e+003;1034.470136;0.696292;303.037184;6.583146
14;800;1.656972e-005;1.052832e+003;1052.852265;0.755214;312.548854;7.202627
15;850;1.750484e-005;1.067502e+003;1068.408650;0.806440;315.756357;6.685285
16;900;1.880818e-005;1.093595e+003;1093.677659;0.852452;320.548845;9.297633
