Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.557640e-006;1.312819e+002;126.030032;0.731191;56.832575;7.405589
1;150;3.209869e-006;1.801105e+002;173.283413;0.645912;79.039919;10.724353
2;200;3.858619e-006;2.258027e+002;220.798462;0.651811;94.161484;9.559325
3;250;4.453907e-006;2.764014e+002;270.369975;0.672837;109.681442;10.690775
4;300;5.059563e-006;3.287361e+002;322.594261;0.650388;126.870964;9.829851
5;350;5.715589e-006;3.793927e+002;374.014085;0.663833;143.258290;7.761296
6;400;6.371084e-006;4.349823e+002;430.343802;0.694139;159.317970;7.417951
7;450;7.030271e-006;4.935324e+002;487.863025;0.685345;180.421521;7.678681
8;500;7.763219e-006;5.527770e+002;546.950687;0.762191;196.907962;7.699584
9;550;8.524774e-006;6.147073e+002;610.022835;0.737852;216.459062;7.712987
10;600;9.277466e-006;6.807545e+002;675.570264;0.688298;240.159645;9.058147
11;650;1.007080e-005;7.478865e+002;742.485119;0.682903;261.319049;10.877139
12;700;1.088867e-005;8.220239e+002;816.585855;0.697924;281.542864;9.642261
13;750;1.183373e-005;8.973436e+002;892.091102;0.724489;304.530818;8.759688
14;800;1.278718e-005;9.765927e+002;971.317810;0.791810;331.580799;7.076856
15;850;1.359139e-005;1.058768e+003;1053.984367;0.796951;355.199686;7.073016
16;900;1.458104e-005;1.145562e+003;1139.049346;0.787574;378.330222;8.237328
