Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.767063e-006;2.009169e+002;198.472132;0.288193;68.460442;1.137577
1;150;4.742643e-006;2.772684e+002;274.674320;0.336855;93.942334;1.364820
2;200;5.628121e-006;3.538441e+002;351.773316;0.297536;117.852711;1.224678
3;250;6.505355e-006;4.298611e+002;428.613952;0.320571;143.506410;1.106307
4;300;7.290527e-006;5.079363e+002;506.413344;0.399962;168.760168;1.308292
5;350;8.090497e-006;5.865924e+002;585.311262;0.354445;194.229428;1.146243
6;400;8.875845e-006;6.673392e+002;666.475627;0.368950;220.375667;1.122493
7;450;9.642100e-006;7.508502e+002;750.125679;0.420147;246.617567;1.202594
8;500;1.036941e-005;8.382400e+002;837.944493;0.421238;273.282255;1.129282
9;550;1.107823e-005;9.297273e+002;930.062088;0.415927;301.947371;1.142031
10;600;1.175551e-005;1.026617e+003;1028.047246;0.418411;331.067687;1.221420
11;650;1.238403e-005;1.124116e+003;1125.605087;0.415415;361.248513;1.160294
12;700;1.312114e-005;1.227677e+003;1229.994493;0.471715;393.061389;1.213825
13;750;1.382881e-005;1.331648e+003;1334.132754;0.467600;424.705753;1.142569
14;800;1.449653e-005;1.435615e+003;1439.293517;0.444892;456.415747;1.072147
15;850;1.509253e-005;1.533384e+003;1536.670089;0.463954;486.080437;1.220574
16;900;1.570559e-005;1.613229e+003;1617.287258;0.454048;511.500360;1.324635
