Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;7.259814e-007;9.838702e+001;98.920828;1.189785;80.413107;56.140063
1;150;9.083584e-007;1.366559e+002;134.007967;1.375038;103.046640;31.663379
2;200;1.075974e-006;1.771515e+002;174.012719;0.969410;98.190103;19.683308
3;250;1.246774e-006;2.181275e+002;215.303726;1.013004;104.458087;16.556108
4;300;1.414051e-006;2.526990e+002;250.910595;0.973772;114.609338;15.306617
5;350;1.599933e-006;2.911682e+002;288.432869;1.038214;134.080580;15.781901
6;400;1.782442e-006;3.368879e+002;333.492259;0.997359;143.331850;15.030118
7;450;1.981618e-006;3.746580e+002;372.558230;1.000295;157.586989;13.956490
8;500;2.203228e-006;4.187906e+002;418.201728;0.961063;169.971113;18.654866
9;550;2.475618e-006;4.631647e+002;462.225713;0.889060;187.603546;13.989359
10;600;2.833284e-006;5.077507e+002;504.424802;1.006842;206.554325;22.498259
11;650;3.297148e-006;5.607031e+002;559.244900;1.021792;228.034086;16.600684
12;700;3.944238e-006;6.180211e+002;614.075035;1.043652;243.198349;15.617370
13;750;4.869997e-006;6.861130e+002;684.940363;1.173834;263.374728;16.883208
14;800;6.139771e-006;7.595704e+002;758.253146;0.892552;281.337848;15.504521
15;850;7.745854e-006;8.415794e+002;839.899489;1.147905;317.522725;20.357445
16;900;9.720875e-006;9.286013e+002;926.445785;0.990750;332.233422;17.611113
