Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.915592e-006;6.374394e+001;61.772407;0.558921;-128.296218;9.309291
1;150;3.864101e-006;9.159286e+001;89.364288;0.596221;9.451222;7.949376
2;200;4.815967e-006;1.210257e+002;115.896150;0.618582;41.348803;6.610025
3;250;5.858621e-006;1.525733e+002;149.156300;0.594414;59.545852;6.981300
4;300;7.017244e-006;1.868460e+002;183.193527;0.606430;72.830514;7.658078
5;350;8.326547e-006;2.241430e+002;220.647857;0.652094;86.565027;7.007972
6;400;9.737396e-006;2.690548e+002;263.606018;0.597784;102.064461;8.837847
7;450;1.144982e-005;3.138298e+002;307.942499;0.595394;117.246548;6.931683
8;500;1.320943e-005;3.671709e+002;361.737954;0.624205;133.997822;7.005033
9;550;1.517688e-005;4.237127e+002;418.766758;0.611864;153.103956;7.921048
10;600;1.762010e-005;4.895872e+002;482.666350;0.658996;175.236632;7.340968
11;650;2.006949e-005;5.595084e+002;551.971176;0.596386;196.412257;6.604008
12;700;2.291195e-005;6.344944e+002;626.752562;0.645107;222.924348;7.227104
13;750;2.594256e-005;7.191524e+002;709.630599;0.746811;249.121775;7.621256
14;800;2.932893e-005;8.074761e+002;798.442141;0.700130;277.473369;9.802135
15;850;3.284863e-005;9.024666e+002;891.359151;0.659035;308.248745;6.295219
16;900;3.618387e-005;1.004032e+003;991.144827;0.810378;337.422771;7.148216
