Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.730665e-006;1.179688e+002;109.211828;0.765629;23.344540;15.760064
1;150;2.194256e-006;1.618650e+002;154.676015;0.685645;73.131118;13.841770
2;200;2.642463e-006;2.057744e+002;196.902434;0.702775;91.370570;17.860151
3;250;3.103772e-006;2.541115e+002;245.114635;0.740382;106.099785;14.637319
4;300;3.554501e-006;3.012955e+002;292.248375;0.853026;120.735315;17.274899
5;350;4.084884e-006;3.501228e+002;339.928240;0.767347;139.229290;17.900069
6;400;4.607750e-006;4.035771e+002;394.804552;0.772571;152.999772;17.356385
7;450;5.168735e-006;4.539673e+002;446.701380;0.818493;181.286667;24.200299
8;500;5.885047e-006;5.193732e+002;509.933173;0.725677;188.280894;12.441478
9;550;6.561332e-006;5.900689e+002;578.076312;0.805205;215.759870;18.302159
10;600;7.427077e-006;6.577466e+002;644.075900;0.719564;229.878168;11.774723
11;650;8.373078e-006;7.331676e+002;716.388709;0.873710;260.536760;17.119934
12;700;9.509461e-006;8.179551e+002;801.164400;0.881393;283.150767;15.183837
13;750;1.075764e-005;9.076063e+002;891.115931;0.788185;306.616489;19.484397
14;800;1.207864e-005;1.007033e+003;990.667904;0.926709;333.007649;12.655677
15;850;1.363302e-005;1.113701e+003;1095.056153;0.922822;363.201505;19.027783
16;900;1.505867e-005;1.228840e+003;1209.764696;1.088356;397.514207;13.600470
