Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;9.322211e-006;1.454917e+002;145.652972;0.501034;63.945544;6.381302
1;150;1.182898e-005;2.001320e+002;200.117353;0.505697;80.768598;5.470358
2;200;1.406718e-005;2.516902e+002;251.460785;0.516817;96.770590;5.262326
3;250;1.611914e-005;3.058815e+002;305.785285;0.501299;114.843943;7.035820
4;300;1.816232e-005;3.568489e+002;356.370212;0.502433;132.159781;5.596843
5;350;2.012518e-005;4.010590e+002;400.884116;0.535573;147.962833;5.511056
6;400;2.215860e-005;4.496266e+002;449.895592;0.552713;164.669972;6.588145
7;450;2.416813e-005;5.011764e+002;501.082344;0.588205;179.732289;6.917753
8;500;2.622864e-005;5.485479e+002;548.456486;0.538696;195.748497;6.627292
9;550;2.832407e-005;5.939098e+002;594.248307;0.591460;210.700911;5.305190
10;600;3.044284e-005;6.450682e+002;644.970592;0.530300;228.021425;9.450354
11;650;3.255540e-005;7.006827e+002;700.559395;0.624608;245.758440;6.141506
12;700;3.508986e-005;7.575950e+002;757.709680;0.621145;265.034027;5.931492
13;750;3.751489e-005;8.196223e+002;820.134612;0.738888;283.993297;8.080503
14;800;3.992126e-005;8.801624e+002;880.248168;0.702822;302.043302;7.001828
15;850;4.251242e-005;9.423174e+002;942.054472;0.677414;321.944433;5.341892
16;900;4.534695e-005;1.000910e+003;1001.037454;0.666958;339.518060;7.095615
