Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.289312e-006;6.638627e+001;66.808774;0.884102;44.858006;12.363586
1;150;1.621664e-006;9.241469e+001;91.714175;0.662900;40.186234;12.224173
2;200;1.965394e-006;1.158321e+002;114.567754;0.680190;30.346411;12.020153
3;250;2.321407e-006;1.452344e+002;144.904450;0.768773;76.369546;15.256114
4;300;2.694100e-006;1.727419e+002;174.290693;0.772641;86.354486;15.764794
5;350;3.085663e-006;2.033103e+002;202.802492;0.757658;96.047183;12.845892
6;400;3.524739e-006;2.324147e+002;232.080921;0.728934;110.633586;10.096510
7;450;3.998764e-006;2.648420e+002;265.212111;0.758700;123.453225;17.708643
8;500;4.573372e-006;3.063125e+002;305.929472;0.696610;133.337787;13.928258
9;550;5.256842e-006;3.505906e+002;348.898874;0.754534;153.930324;10.968495
10;600;6.094557e-006;3.980425e+002;399.036840;0.720905;168.057576;12.037726
11;650;7.136257e-006;4.463605e+002;446.054551;0.694385;188.015853;14.185156
12;700;8.415478e-006;5.119778e+002;509.977538;0.762980;209.725927;12.442791
13;750;1.000694e-005;5.855406e+002;586.793976;0.771043;232.342765;14.552195
14;800;1.193756e-005;6.598970e+002;660.743460;0.720334;260.145257;18.158592
15;850;1.415882e-005;7.494244e+002;748.711393;0.760106;288.049372;13.504038
16;900;1.685368e-005;8.509228e+002;851.549832;0.788223;323.185082;12.500343
