Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.481765e-006;1.200639e+002;119.311362;0.812934;67.598920;11.737648
1;150;3.104559e-006;1.611996e+002;162.083210;1.018907;80.002949;13.103527
2;200;3.719469e-006;2.124848e+002;212.473283;0.824862;95.422761;20.180462
3;250;4.350878e-006;2.582990e+002;258.314500;0.962818;106.280623;14.345664
4;300;4.978303e-006;3.111279e+002;311.493272;1.170718;122.897408;16.212045
5;350;5.670349e-006;3.660713e+002;366.500101;0.854518;134.392796;16.738015
6;400;6.378090e-006;4.281071e+002;427.013606;0.839834;148.507960;19.649788
7;450;7.159206e-006;4.902379e+002;490.757826;0.787512;161.740426;12.422473
8;500;7.967727e-006;5.553537e+002;555.757886;0.753398;181.540059;19.663663
9;550;8.818227e-006;6.303217e+002;630.466243;0.796880;197.452069;12.447196
10;600;9.749118e-006;7.086065e+002;708.697442;1.021065;221.436134;11.467429
11;650;1.060291e-005;7.980081e+002;796.321585;0.949127;246.447096;19.520234
12;700;1.150918e-005;9.005215e+002;900.493135;0.903955;273.677807;15.148573
13;750;1.244266e-005;1.017067e+003;1016.710290;0.880885;302.695905;14.106671
14;800;1.329544e-005;1.114595e+003;1114.731971;0.914709;333.527995;14.392277
15;850;1.415637e-005;1.184080e+003;1184.615069;1.061251;345.598903;16.264461
16;900;1.500168e-005;1.237176e+003;1236.588243;1.077599;361.189745;13.489482
