Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.383575e-006;2.181095e+002;224.031516;0.390189;82.696136;3.485486
1;150;2.959637e-006;3.003081e+002;305.887410;0.393532;112.284311;2.710088
2;200;3.478865e-006;3.831888e+002;388.604637;0.431102;139.275599;3.800993
3;250;3.958857e-006;4.611837e+002;468.443271;0.410307;167.619358;3.711270
4;300;4.443006e-006;5.385577e+002;544.537146;0.410150;195.706897;3.205543
5;350;4.908332e-006;6.196531e+002;627.025018;0.382019;224.097563;4.238808
6;400;5.353605e-006;6.935657e+002;700.545836;0.403515;249.133911;3.053954
7;450;5.791727e-006;7.837015e+002;789.519403;0.371441;277.566333;2.977956
8;500;6.218369e-006;8.637694e+002;868.962626;0.466454;303.318895;3.065489
9;550;6.693906e-006;9.523071e+002;959.785232;0.470179;333.453935;2.868558
10;600;7.131506e-006;1.029868e+003;1037.849000;0.438457;357.995173;3.311033
11;650;7.527810e-006;1.116402e+003;1125.335973;0.480019;384.807057;3.053128
12;700;7.986911e-006;1.208186e+003;1213.722186;0.457858;408.182081;3.002062
13;750;8.483621e-006;1.288620e+003;1297.360117;0.552391;434.634369;3.487210
14;800;8.986905e-006;1.392333e+003;1399.483220;0.543699;463.020012;3.318553
15;850;9.549017e-006;1.490663e+003;1496.045346;0.710745;490.567921;3.133952
16;900;1.016023e-005;1.598349e+003;1603.841163;0.600372;518.828219;2.942274
