Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.816979e-006;3.290308e+002;305.913996;0.827231;121.741282;21.736818
1;150;4.732204e-006;4.447275e+002;415.996270;0.826491;160.176557;14.068557
2;200;5.503205e-006;5.529846e+002;514.744050;0.784671;196.413061;10.041830
3;250;6.294871e-006;6.570801e+002;614.054771;0.711253;228.714319;10.192472
4;300;6.998145e-006;7.697107e+002;720.359407;0.795503;264.386947;13.072357
5;350;7.684514e-006;8.763903e+002;820.265352;0.811141;305.058411;14.298501
6;400;8.354735e-006;9.769993e+002;914.794450;0.736844;332.653042;7.701262
7;450;9.018842e-006;1.085819e+003;1016.275664;0.868653;364.766338;11.647321
8;500;9.579257e-006;1.199635e+003;1125.844591;0.737070;401.967135;12.491138
9;550;1.015333e-005;1.300160e+003;1223.769188;0.864338;430.198251;9.983744
10;600;1.070660e-005;1.420300e+003;1336.726007;0.938992;463.933358;13.091021
11;650;1.117495e-005;1.550901e+003;1462.213272;0.713305;499.848776;12.183905
12;700;1.165113e-005;1.655664e+003;1563.990787;0.831169;532.633568;9.499567
13;750;1.216897e-005;1.760258e+003;1666.522774;0.775725;558.812965;10.008333
14;800;1.257572e-005;1.864240e+003;1772.224045;0.786426;590.780234;8.587440
15;850;1.302800e-005;1.938635e+003;1849.120053;0.859721;613.914196;8.277495
16;900;1.344161e-005;2.068857e+003;1971.000457;0.896797;646.771821;12.113928
