Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.961222e-006;1.393472e+002;137.544039;0.422690;56.851289;1.536692
1;150;6.172683e-006;1.911358e+002;189.389017;0.401499;74.632220;1.923277
2;200;7.342258e-006;2.445302e+002;243.827682;0.388532;92.924735;1.600072
3;250;8.448525e-006;2.978395e+002;296.857000;0.430098;111.282180;1.469783
4;300;9.550198e-006;3.523794e+002;352.346782;0.422489;130.958732;1.628204
5;350;1.066523e-005;4.069548e+002;407.005021;0.419112;149.933691;1.774474
6;400;1.178743e-005;4.632125e+002;463.454361;0.414338;169.502952;1.840905
7;450;1.290738e-005;5.232164e+002;523.827211;0.449444;188.869884;1.890801
8;500;1.395006e-005;5.875513e+002;588.059185;0.506956;210.663283;1.778183
9;550;1.506244e-005;6.522515e+002;653.885956;0.444852;233.090700;1.762804
10;600;1.621375e-005;7.229158e+002;724.567019;0.594981;255.303898;1.582576
11;650;1.737717e-005;7.911026e+002;793.017503;0.567447;277.332413;1.655739
12;700;1.855087e-005;8.628414e+002;865.121650;0.498065;300.540591;1.869050
13;750;1.952727e-005;9.364684e+002;939.016645;0.546556;323.778013;1.680545
14;800;2.072563e-005;1.014455e+003;1017.570524;0.571193;347.877451;1.866818
15;850;2.191266e-005;1.097968e+003;1101.043883;0.554432;373.045067;1.697360
16;900;2.311233e-005;1.193269e+003;1196.486540;0.660088;401.421397;1.557980
