Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;7.776558e-006;1.373158e+002;137.343688;0.579818;64.201709;5.522575
1;150;9.800526e-006;1.869083e+002;186.683087;0.533598;81.504316;7.193574
2;200;1.169808e-005;2.356760e+002;235.283627;0.578127;97.311719;6.655763
3;250;1.335202e-005;2.828784e+002;282.885836;0.666496;113.188045;7.444139
4;300;1.508248e-005;3.303329e+002;330.277307;0.573899;126.723705;5.036883
5;350;1.669060e-005;3.753584e+002;375.452579;0.664707;142.508089;4.920437
6;400;1.830375e-005;4.245225e+002;425.348322;0.601018;161.520164;6.171970
7;450;1.989320e-005;4.710986e+002;471.331513;0.611287;175.136899;5.947519
8;500;2.152521e-005;5.220607e+002;522.333811;0.606709;195.593740;5.310595
9;550;2.324870e-005;5.710954e+002;571.248718;0.665912;209.083722;6.252832
10;600;2.479957e-005;6.194784e+002;619.271041;0.668295;229.234320;5.708747
11;650;2.656426e-005;6.701432e+002;669.713888;0.704415;243.111442;8.022701
12;700;2.832167e-005;7.201810e+002;720.875405;0.654574;261.158356;7.627236
13;750;3.019584e-005;7.759363e+002;775.660238;0.637233;277.772389;7.516852
14;800;3.170218e-005;8.289186e+002;829.081596;0.565455;294.667286;6.532348
15;850;3.370042e-005;8.878361e+002;887.928079;0.655559;311.429010;7.449090
16;900;3.596140e-005;9.465347e+002;946.192407;0.598914;330.097584;5.599467
