Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;5.823165e-006;2.322263e+002;241.109154;0.532366;91.402110;6.217400
1;150;7.372985e-006;3.219961e+002;331.312874;0.569648;119.274105;7.070794
2;200;8.657563e-006;4.137586e+002;423.453367;0.600635;146.647029;6.133389
3;250;9.942823e-006;5.015707e+002;509.312157;0.654071;175.331717;7.236471
4;300;1.114297e-005;5.908887e+002;597.696920;0.666584;202.270640;6.767543
5;350;1.222117e-005;6.804819e+002;687.654331;0.674120;229.815808;7.267441
6;400;1.333958e-005;7.724408e+002;779.906660;0.654189;257.283854;6.831261
7;450;1.432767e-005;8.730392e+002;880.143041;0.692836;287.677122;7.408891
8;500;1.518331e-005;9.818297e+002;987.900737;0.720916;318.802897;8.544418
9;550;1.605231e-005;1.094771e+003;1101.505258;0.747870;351.671523;6.835319
10;600;1.680493e-005;1.195247e+003;1201.098792;0.952643;384.187486;8.656529
11;650;1.747938e-005;1.279964e+003;1285.758546;0.857158;411.692171;7.299198
12;700;1.807255e-005;1.353235e+003;1359.363057;0.832651;432.281499;5.840128
13;750;1.882695e-005;1.419891e+003;1426.067386;1.000003;455.359583;7.193288
14;800;1.947261e-005;1.479578e+003;1486.062305;0.892421;475.207353;6.466623
15;850;2.003641e-005;1.530289e+003;1537.351566;0.911033;491.362166;7.524431
16;900;2.087500e-005;1.580470e+003;1586.043305;0.872542;507.340760;6.092906
