Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.065207e-005;1.545332e+002;154.561109;0.475063;63.644934;5.930713
1;150;1.359001e-005;2.100298e+002;209.925819;0.508011;83.208586;5.072447
2;200;1.621334e-005;2.600454e+002;260.126649;0.503451;101.210402;5.445818
3;250;1.863308e-005;3.099122e+002;310.576289;0.552945;116.655660;6.429032
4;300;2.092097e-005;3.620334e+002;362.115549;0.505302;134.337185;6.759683
5;350;2.332880e-005;4.109103e+002;410.964059;0.597237;151.853679;6.622767
6;400;2.556610e-005;4.634683e+002;463.661003;0.566159;169.263119;6.205803
7;450;2.787058e-005;5.137153e+002;513.837979;0.533414;187.013275;6.073287
8;500;3.037846e-005;5.605417e+002;560.680836;0.664809;202.283973;5.620543
9;550;3.282040e-005;6.026949e+002;603.048393;0.610173;215.380793;6.180598
10;600;3.548429e-005;6.461557e+002;646.533230;0.623102;229.616078;5.118953
11;650;3.804007e-005;7.015553e+002;701.609810;0.694808;246.766045;6.650090
12;700;4.108444e-005;7.589650e+002;758.785158;0.681627;267.562937;7.478342
13;750;4.372435e-005;8.031423e+002;805.121835;0.945422;281.655418;5.866431
14;800;4.670891e-005;8.395883e+002;839.318039;0.773602;295.763163;7.553316
15;850;5.015709e-005;9.152835e+002;915.202159;0.766108;317.734045;7.146951
16;900;5.321113e-005;9.958772e+002;995.285997;0.601289;338.500161;7.806333
